,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,Position
87,Chris Lowe,0,25,0,0,0,16,1,2,16,1.3,0,0,165,0,0,4,1,0,0,2.6,165,17.6,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,6,0,0,0,0,1,0,1,0,25608,2,0,0,3,0,7,6,0,0,0,45,False,0,0,1,DEF
88,Chris Smalling,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,9,0,0,0,0.0,263,0.0,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,0,0,0,20,0,0,0,0,0,0,1,0,65797,0,0,0,0,4,0,0,0,0,0,55,True,0,0,1,DEF
89,Chung-yong Lee,0,0,0,0,0,0,0,0,0,0.0,0,0,128,0,0,4,0,0,0,0.0,128,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,1,0,4623,0,0,0,3,0,0,0,0,0,0,45,True,0,0,1,MID
90,Ciaran Clark,0,30,0,0,0,12,0,4,19,0.5,0,0,289,0,0,10,1,2,0,3.0,289,12.4,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,90,0,0,17,0,0,0,0,4,0,1,0,29375,0,2,0,2,0,17,1,0,0,0,45,True,0,0,1,DEF
91,Claudio Bravo,0,0,0,0,0,0,0,0,0,0.0,0,0,241,0,0,2,0,0,0,0.0,241,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,34470,0,0,0,2,0,0,0,0,0,0,50,False,0,0,1,GK
92,Claudio Yacob,0,17,0,0,0,4,1,8,16,0.9,0,0,429,0,0,8,2,0,0,2.4,429,8.8,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,2,0,0,0,0,5,0,1,0,17803,0,0,2,0,1,14,2,0,0,0,45,True,0,1,1,MID
93,Collin Quaner,1,5,0,0,0,14,0,1,4,10.6,1,0,186,0,0,4,0,0,0,3.3,186,20.2,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,18,0,0,6,0,0,0,0,1,0,1,0,142160,0,0,0,3,0,2,4,0,0,0,45,False,0,0,1,FWD
94,Connor Goldson,0,0,0,0,0,0,0,0,0,0.0,0,0,61,0,0,2,0,0,0,0.0,61,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,1,0,35648,0,0,0,2,0,0,0,0,0,0,40,True,0,0,1,DEF
95,Connor Wickham,0,0,0,0,0,0,0,0,0,0.0,0,0,133,0,0,4,0,0,0,0.0,133,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1117,0,0,0,3,0,0,0,0,0,0,55,True,0,0,1,
96,Costel Pantilimon,0,0,0,0,0,0,0,0,0,0.0,0,0,396,0,0,7,0,0,0,0.0,396,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,10,0,0,0,0,0,0,1,0,7221,0,0,0,3,3,0,0,0,0,0,45,True,0,0,1,GK
97,Craig Cathcart,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,7,0,0,0,0.0,399,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1170,0,0,0,3,3,0,0,0,0,0,45,True,0,0,1,DEF
98,Craig Dawson,0,20,0,0,0,23,1,11,14,0.0,0,0,424,0,0,8,1,0,0,2.1,424,21.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,2,0,0,0,0,4,0,1,0,247072,0,0,0,0,1,0,6,0,0,0,50,True,0,0,1,DEF
99,Cuco Martina,0,21,0,0,0,4,0,4,14,19.8,0,0,464,0,0,5,1,0,0,3.9,464,14.8,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,45,0,2,15,0,0,0,0,2,0,1,0,27700,2,1,0,0,1,4,0,0,0,0,45,True,0,1,1,DEF
100,Cedric Soares,0,49,0,0,0,24,1,3,41,5.3,1,0,310,0,0,6,1,0,0,3.9,310,14.2,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,16,0,0,0,0,5,0,1,0,523597,1,1,1,0,0,19,6,0,0,0,50,True,0,0,1,DEF
101,Cesar Azpilicueta,0,57,0,0,0,16,0,3,51,20.3,0,0,97,0,0,3,2,3,0,3.7,97,10.6,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,4,0,0,0,0,4,0,1,0,445163,1,3,0,3,2,6,1,0,0,0,65,True,0,0,1,DEF
102,Daley Blind,0,36,0,0,0,23,1,6,26,25.1,1,0,270,0,0,9,2,0,0,5.3,270,15.0,1,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,90,0,1,20,0,0,0,0,3,0,1,0,53799,0,0,2,0,4,13,6,0,0,0,55,True,0,0,1,DEF
103,Dale Stephens,0,19,0,0,0,7,0,6,14,0.4,0,0,63,0,0,2,3,2,0,0.6,63,5.4,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,90,0,0,11,0,0,0,0,6,0,1,0,21575,1,0,0,2,0,0,2,0,0,0,45,True,0,0,1,MID
104,Damian Emiliano Martinez,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,1,0,0,0,0.0,3,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,9,0,0,0,0,0,0,1,0,43837,0,0,0,3,4,0,0,0,0,0,40,True,0,0,1,
105,Damien Delaney,0,0,0,0,0,0,0,0,0,0.0,0,0,121,0,0,4,0,0,0,0.0,121,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,1,0,26732,0,0,0,3,0,0,0,0,0,0,45,True,0,0,1,DEF
106,Daniel Amartey,0,7,0,0,0,2,0,1,5,0.3,0,0,204,0,0,1,1,2,0,0.6,204,5.4,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,18,0,0,1,0,0,0,0,1,0,1,0,10847,0,0,0,3,4,0,1,0,0,0,45,False,0,0,1,MID
107,Daniel Drinkwater,0,0,0,0,0,0,0,0,0,0.0,0,0,202,0,0,1,0,0,0,0.0,202,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13593,0,0,0,3,4,0,0,0,0,0,50,False,0,0,1,MID
108,Daniel Sturridge,0,0,0,0,0,0,0,0,0,0.0,0,0,236,0,0,7,0,0,0,0.0,236,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,18,0,0,0,0,0,0,1,0,30609,0,0,0,3,3,0,0,0,0,0,80,False,0,0,1,FWD
109,Danilo Luiz da Silva,0,38,0,0,0,22,1,1,34,6.3,0,0,483,0,0,2,0,0,0,1.3,483,1.8,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,67,0,0,3,0,0,0,0,4,0,1,0,168249,2,1,1,2,0,5,6,0,0,0,55,False,0,0,1,DEF
110,Danny Ings,0,0,0,0,0,0,0,0,0,0.0,0,0,237,0,0,7,0,0,0,0.0,237,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,18,0,0,0,0,0,0,1,0,2970,0,0,0,3,3,0,0,0,0,0,55,False,0,0,1,FWD
111,Danny Rose,0,0,0,0,0,0,0,0,0,0.0,0,0,378,0,0,10,0,0,0,0.0,378,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,13,0,0,0,0,0,0,1,0,19698,0,0,0,2,0,0,0,0,0,0,65,False,0,0,1,DEF
112,Danny Simpson,0,28,0,0,0,10,0,5,16,0.9,1,0,193,0,0,1,0,4,0,1.5,193,14.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,90,0,0,1,0,0,0,0,7,0,1,0,230727,1,0,0,3,4,0,0,0,0,0,45,False,0,0,1,DEF
113,Danny Welbeck,0,21,1,1,0,31,0,2,16,29.0,2,0,26,0,0,1,1,3,1,12.9,26,43.0,2,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,74,1,0,9,0,0,0,0,2,0,1,0,38464,4,1,0,3,4,57,6,0,0,0,75,True,0,0,1,FWD
114,Danny Williams,0,11,0,0,0,4,0,1,8,0.8,0,0,184,0,0,4,1,0,0,0.7,184,6.4,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,33,0,0,6,0,0,0,0,0,0,1,0,3293,0,1,0,3,0,0,1,0,0,0,50,False,0,0,1,MID
115,Dan Gosling,0,0,0,0,0,0,0,0,0,0.0,0,0,43,0,0,8,0,0,0,0.0,43,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,1,0,3554,0,0,0,0,1,0,0,0,0,0,50,False,0,0,1,MID
116,Darren Fletcher,0,45,0,0,0,11,0,6,30,3.1,2,0,346,0,0,5,2,1,0,1.5,346,11.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,7,0,0,0,0,4,0,1,0,44764,2,2,1,0,1,1,2,0,0,0,50,False,0,0,1,MID
117,Darren Randolph,0,0,0,0,0,0,0,0,0,0.0,0,0,439,0,0,9,0,0,0,0.0,439,0.0,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1563,0,0,0,0,4,0,0,0,0,0,45,False,0,0,1,
118,Daryl Janmaat,0,8,0,0,0,4,0,1,6,0.3,0,0,404,0,0,7,1,0,0,0.2,404,1.4,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,17,0,0,10,0,0,0,0,2,0,1,0,13324,0,1,0,3,3,0,1,0,0,0,50,True,0,0,1,DEF
119,Daryl Murphy,0,0,0,0,0,0,0,0,0,0.0,0,0,304,0,0,10,0,0,0,0.0,304,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,14918,0,0,0,2,0,0,0,0,0,0,45,True,0,0,1,
120,David de Gea,0,26,0,0,0,22,1,0,19,0.0,0,0,260,0,0,9,0,0,0,1.1,260,10.6,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,90,0,0,20,0,0,0,0,8,0,1,1,1195182,0,0,0,0,4,0,6,0,0,0,55,True,0,0,1,GK
121,David Luiz Moreira Marinho,0,44,0,0,0,19,0,8,39,1.8,0,0,101,0,0,3,2,3,1,6.4,101,40.6,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,4,0,0,0,0,5,0,1,0,921507,1,0,2,3,2,22,6,0,0,0,60,True,0,1,1,DEF
122,David Ospina,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,1,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,9,0,0,0,0,0,0,1,0,8964,0,0,0,3,4,0,0,0,0,0,50,True,0,0,1,GK
123,David Silva,1,101,1,0,2,30,1,1,94,77.1,1,0,248,0,0,2,1,0,0,11.9,248,35.8,5,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,90,1,0,3,0,0,0,0,2,0,1,0,167664,0,1,0,2,0,6,8,0,0,0,80,False,0,0,1,MID
124,Davy Klaassen,0,21,0,0,0,4,0,0,19,14.1,0,0,158,0,0,5,2,0,0,3.7,158,6.0,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,59,1,0,15,0,0,0,0,3,0,1,0,84202,0,1,0,0,1,17,1,0,0,0,75,True,0,0,1,FWD
125,Davy Propper,0,15,0,0,0,11,0,4,8,0.9,2,0,490,0,0,2,0,2,0,1.3,490,7.6,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,90,0,0,11,0,0,0,0,3,0,1,0,6787,0,1,2,2,0,4,2,0,0,0,55,True,0,0,1,MID
126,DeAndre Yedlin,0,0,0,0,0,0,0,0,0,0.0,0,0,288,0,0,10,0,0,0,0.0,288,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,17756,0,0,0,2,0,0,0,0,0,0,45,True,0,0,1,DEF
127,Dean Marney,0,0,0,0,0,0,0,0,0,0.0,0,0,83,0,0,3,0,0,0,0.0,83,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,1,0,864,0,0,0,3,2,0,0,0,0,0,45,False,0,0,1,MID
128,Dean Whitehead,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,4,0,0,0,0.0,178,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,4561,0,0,0,3,0,0,0,0,0,0,45,False,0,0,1,MID
129,Declan Rice,0,23,0,0,0,4,0,2,22,1.1,0,0,510,0,0,9,0,2,0,0.5,510,4.2,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,29,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,45,False,0,0,1,MID
130,Dejan Lovren,0,68,0,0,0,17,0,7,56,10.3,0,0,215,0,0,7,0,3,0,5.6,215,28.8,1,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,90,0,0,18,0,0,0,0,3,0,1,0,80102,0,1,0,3,3,17,1,0,0,0,55,False,0,0,1,DEF
131,Demarai Gray,0,3,0,0,0,3,0,0,1,0.3,0,0,203,0,0,1,0,0,0,0.0,203,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,2,0,0,1,0,0,0,0,0,0,1,0,33410,0,0,0,3,4,0,1,0,0,0,55,False,0,0,1,MID
132,Diafra Sakho,0,6,0,1,0,-2,0,0,4,1.6,0,0,458,0,0,9,0,2,0,0.6,458,0.0,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,30,0,0,12,0,0,0,0,0,0,1,0,2459,1,0,1,0,4,6,1,0,0,0,55,False,0,0,1,FWD
133,Diego Da Silva Costa,0,0,0,0,0,0,0,0,0,0.0,0,0,114,0,0,3,0,0,0,0.0,114,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,4,0,0,0,0,0,0,1,0,70685,0,0,0,3,2,0,0,0,0,0,100,True,0,0,1,
134,Divock Origi,0,2,0,0,0,3,0,0,1,0.0,0,0,238,0,0,7,0,1,0,0.0,238,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,9,0,0,18,0,0,0,0,0,0,1,0,26128,0,0,0,3,3,0,1,0,0,0,75,False,0,0,1,FWD
135,Dominic Calvert-Lewin,1,17,1,0,0,18,1,2,14,27.7,0,0,159,0,0,5,1,0,0,9.4,159,24.8,2,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,1,1,15,0,0,0,0,4,0,1,0,17219,2,0,1,0,1,41,5,0,0,0,50,True,0,0,1,MID
136,Dominic Solanke,0,0,0,0,0,0,0,0,0,0.0,0,0,239,0,0,7,0,0,0,0.0,239,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,18,0,0,0,0,0,0,1,0,151051,0,0,0,3,3,0,0,0,0,0,50,False,0,0,1,FWD
137,Dusan Tadic,0,40,0,1,0,12,1,2,28,43.2,3,0,318,0,0,6,1,0,0,10.0,318,21.8,2,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,4,16,0,0,0,0,7,0,1,0,138397,2,0,2,0,0,35,3,0,0,0,65,True,0,0,1,MID
138,Dwight Gayle,0,11,0,0,0,3,0,0,4,0.3,0,0,301,0,0,10,1,2,0,2.3,301,1.2,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,75,1,0,17,0,0,0,0,1,0,1,0,102404,0,0,1,2,0,21,2,0,0,0,65,True,0,0,1,FWD
139,Eden Hazard,0,0,0,0,0,0,0,0,0,0.0,0,0,104,0,0,3,0,0,0,0.0,104,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,4,0,0,0,0,0,0,1,0,59180,0,0,0,3,2,0,0,0,0,0,105,True,0,0,1,MID
140,Ederson Santana de Moraes,0,17,0,0,0,24,1,1,13,0.0,0,0,240,0,1,2,0,0,0,1.5,240,14.8,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,90,0,0,3,0,0,0,0,9,0,1,2,163725,0,0,0,2,0,0,6,0,0,0,55,False,0,0,1,GK
141,Edimilson Fernandes,0,19,0,0,0,5,0,0,15,11.3,0,0,456,0,0,9,0,2,0,4.3,456,6.6,1,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,59,0,0,12,0,0,0,0,3,0,1,0,13831,0,0,0,0,4,25,1,0,0,0,45,False,0,0,1,MID
142,Eduardo dos Reis Carvalho,0,0,0,0,0,0,0,0,0,0.0,0,0,95,0,0,3,0,0,0,0.0,95,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3527,0,0,0,3,2,0,0,0,0,0,50,True,0,0,1,
143,Eldin Jakupovic,0,0,0,0,0,0,0,0,0,0.0,0,0,473,0,0,1,0,0,0,0.0,473,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12408,0,0,0,3,4,0,0,0,0,0,45,False,0,0,1,GK
144,Eliaquim Mangala,0,0,0,0,0,0,0,0,0,0.0,0,0,502,0,0,2,0,0,0,0.0,502,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,50,False,0,0,1,DEF
145,Elias Kachunga,0,10,0,0,0,10,1,1,8,1.9,0,0,181,0,0,4,2,0,0,2.2,181,16.4,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,6,0,0,0,0,3,0,1,0,13170,3,4,0,3,0,4,3,0,0,0,60,False,0,0,1,FWD
146,Emre Can,1,41,0,0,0,24,0,2,33,17.4,0,0,227,0,0,7,3,3,0,4.6,227,27.0,1,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,90,0,0,18,0,0,0,0,4,0,1,0,273154,1,3,0,3,3,2,5,0,0,0,50,False,0,0,1,MID
147,Enner Valencia,0,0,0,0,0,0,0,0,0,0.0,0,0,460,0,0,9,0,0,0,0.0,460,0.0,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,0,0,0,12,0,0,0,0,0,0,1,0,2427,0,0,0,0,4,0,0,0,0,0,50,False,0,0,1,
148,Eric Maxim Choupo-Moting,0,9,0,0,0,1,0,0,6,10.9,1,0,497,0,0,5,1,0,0,2.7,497,6.2,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,18,0,0,7,0,0,0,0,2,0,1,0,6855,3,0,0,0,1,10,1,0,0,0,55,False,0,0,1,FWD
149,Eric Bailly,0,53,0,0,0,21,1,5,43,0.4,0,0,271,0,0,9,2,0,0,1.3,271,8.6,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,90,0,0,20,0,0,0,0,8,0,1,0,352951,0,0,0,0,4,4,5,0,0,0,60,True,0,1,1,DEF
150,Eric Dier,0,89,0,0,0,13,1,3,80,7.3,1,0,384,0,0,10,0,0,0,3.5,384,19.4,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,90,0,0,13,0,0,0,0,5,0,1,0,177730,0,0,0,2,0,8,3,0,0,0,50,False,0,0,1,MID
151,Erik Lamela,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,10,0,0,0,0.0,386,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,13,0,0,0,0,0,0,1,0,2875,0,0,0,2,0,0,0,0,0,0,65,False,0,0,1,MID
152,Erik Pieters,0,25,0,0,0,14,0,8,16,5.3,0,0,332,0,0,5,2,1,0,2.4,332,19.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,2,1,7,0,0,0,0,3,0,1,0,48548,0,3,0,0,1,0,2,0,0,0,50,False,0,0,1,DEF
153,Etienne Capoue,0,0,0,0,0,0,0,0,0,0.0,0,0,409,0,0,7,0,0,0,0.0,409,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,10,0,0,0,0,0,0,1,0,309813,0,0,0,3,3,0,0,0,0,0,55,True,0,0,1,MID
154,Fabian Delph,0,0,0,0,0,0,0,0,0,0.0,0,0,246,0,0,2,0,0,0,0.0,246,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,11529,0,0,0,2,0,0,0,0,0,0,45,False,0,0,1,MID
155,Federico Fernandez,0,50,0,0,3,33,1,18,41,0.3,0,0,354,0,0,6,1,0,0,4.3,354,42.6,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,14,0,0,0,0,3,0,1,0,16653,0,1,0,0,0,0,9,0,0,0,45,False,0,0,1,DEF
156,Fernando Francisco Reges,0,0,0,0,0,0,0,0,0,0.0,0,0,251,0,0,2,0,0,0,0.0,251,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5817,0,0,0,2,0,0,0,0,0,0,45,False,0,0,1,
157,Fernando Llorente,0,0,0,0,0,0,0,0,0,0.0,0,0,371,0,0,6,0,0,0,0.0,371,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,8380,0,0,0,0,0,0,0,0,0,0,75,False,0,0,1,FWD
158,Fernando Luiz Rosa,1,99,0,0,0,22,1,3,86,29.6,0,0,250,0,0,2,0,0,0,5.8,250,13.2,1,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,90,0,0,3,0,0,0,0,6,0,1,0,37579,0,0,1,2,0,15,6,0,0,0,50,False,0,0,1,MID
159,Fikayo Tomori,0,0,0,0,0,0,0,0,0,0.0,0,0,503,0,0,3,0,0,0,0.0,503,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,45,True,0,0,1,DEF
160,Florian Lejeune,0,10,0,0,0,4,0,2,6,0.3,0,0,294,0,0,10,0,0,0,0.3,294,2.8,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,33,0,0,17,0,0,0,0,2,0,1,0,34083,0,0,0,2,0,0,1,0,0,0,45,True,0,0,1,DEF
161,Francisco Femenia Far,0,31,0,0,0,11,0,3,24,1.9,1,0,407,0,0,7,0,3,0,1.1,407,9.2,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,72,0,0,10,0,0,0,0,1,0,1,0,5241,1,1,0,3,3,0,1,0,0,0,45,True,0,0,1,MID
162,Francis Coquelin,0,0,0,0,0,0,0,0,0,0.0,0,0,20,0,0,1,0,0,0,0.0,20,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,9,0,0,0,0,0,0,1,0,26574,0,0,0,3,4,0,0,0,0,0,45,True,0,0,1,MID
163,Fraser Forster,0,14,0,0,0,19,1,0,7,0.0,0,0,306,0,0,6,0,0,0,0.1,306,1.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,16,0,0,0,0,4,0,1,0,279708,0,0,0,0,0,0,6,0,0,0,50,True,0,0,1,GK
164,Gabriel Armando de Abreu,0,0,0,0,0,0,0,0,0,0.0,0,0,6,0,0,1,0,0,0,0.0,6,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1698,0,0,0,3,4,0,0,0,0,0,50,True,0,0,1,
165,Gabriel Fernando de Jesus,0,25,0,2,0,-4,1,0,20,9.4,2,0,259,0,0,2,2,0,0,7.8,259,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,77,0,0,3,0,0,0,0,4,0,1,0,526481,0,0,2,2,0,69,1,0,0,0,105,False,0,1,1,FWD
166,Gareth Barry,0,0,0,0,0,0,0,0,0,0.0,0,0,151,0,0,5,0,0,0,0.0,151,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,15,0,0,0,0,0,0,1,0,93466,0,0,0,0,1,0,0,0,0,0,45,True,0,0,1,MID
167,Gareth McAuley,0,0,0,0,0,0,0,0,0,0.0,0,0,425,0,0,8,0,0,0,0.0,425,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,99420,0,0,0,0,1,0,0,0,0,0,50,True,0,0,1,DEF
168,Gary Cahill,0,13,0,0,0,-7,0,0,12,0.4,0,0,98,0,0,3,1,3,0,0.0,98,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,13,0,0,4,0,0,0,0,1,1,1,0,620439,0,0,0,3,2,0,-3,0,0,0,65,True,0,0,1,DEF
169,Gaetan Bong,0,0,0,0,0,0,0,0,0,0.0,0,0,59,0,0,2,0,0,0,0.0,59,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,1,0,5547,0,0,0,2,0,0,0,0,0,0,45,True,0,0,1,DEF
170,Geoff Cameron,0,27,0,0,0,13,0,7,19,1.1,1,0,331,0,0,5,0,1,0,1.7,331,16.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,7,0,0,0,0,4,0,1,0,16566,2,2,0,0,1,0,2,0,0,0,45,False,0,0,1,DEF
171,Georges-Kevin Nkoudou,0,0,0,0,0,0,0,0,0,0.0,0,0,392,0,0,10,0,0,0,0.0,392,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,13,0,0,0,0,0,0,1,0,834,0,0,0,2,0,0,0,0,0,0,55,False,0,0,1,MID
172,Georginio Wijnaldum,0,39,0,0,0,9,0,2,28,14.4,0,0,232,0,0,7,0,3,0,4.4,232,8.0,1,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,90,0,0,18,0,0,0,0,3,0,1,0,295522,1,0,1,3,3,22,2,0,0,0,70,False,0,0,1,MID
173,Giannelli Imbula,0,0,0,0,0,0,0,0,0,0.0,0,0,343,0,0,5,0,0,0,0.0,343,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,9218,0,0,0,0,1,0,0,0,0,0,45,False,0,0,1,
174,Glenn Murray,0,4,0,0,0,1,0,0,3,0.3,0,0,71,0,0,2,1,2,0,0.0,71,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,30,1,0,11,0,0,0,0,1,0,1,0,26660,0,0,0,2,0,0,1,0,0,0,60,True,0,0,1,FWD
175,Glenn Whelan,0,0,0,0,0,0,0,0,0,0.0,0,0,339,0,0,5,0,0,0,0.0,339,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1101,0,0,0,0,1,0,0,0,0,0,45,False,0,0,1,
