name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Bernd Leno,GK,Fulham,0.0,0,0,2,0,3,0.0,0,314,0.00,0.00,0.00,0.86,129,1,0,0.3,2.8,2025-11-29T20:00:00Z,90,False,18,0,0,0,7,0,13,0,181694,1,0,2,1,0.0,1,-10123,1373,11496,50,False,1
Claudio Echeverri,MID,Man City,0.0,0,0,0,0,0,0.0,0,425,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,1283,0,0,2,3,0.0,0,-7,0,7,54,True,0
Giovanni Leoni,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,692,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,1757,0,0,2,0,0.0,0,-14,21,35,49,False,0
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,76,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,19986,0,0,2,3,0.0,0,-336,105,441,39,False,0
Angus Gunn,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,675,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,168296,0,0,2,0,0.0,0,-3312,54,3366,40,True,0
Cody Gakpo,MID,Liverpool,0.0,1,3,41,1,1,33.9,4,384,0.50,0.86,0.36,0.29,130,0,1,11.8,54.2,2025-11-30T14:05:00Z,90,False,19,0,0,0,3,0,13,0,1634331,1,0,2,0,30.0,14,-137697,53631,191328,75,False,0
George Earthy,MID,West Ham,0.0,0,0,0,0,0,0.0,0,620,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,5723,0,0,2,0,0.0,0,-76,78,154,45,True,0
Benjamin Arthur,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,114,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,28334,0,0,1,3,0.0,0,-414,159,573,39,True,0
Adam Wharton,MID,Crystal Palace,0.0,0,0,19,0,3,15.8,13,273,0.04,0.17,0.13,1.10,124,2,0,4.9,16.0,2025-11-30T12:00:00Z,77,False,14,0,0,0,7,0,13,0,55370,1,3,2,1,17.0,4,243,2010,1767,50,True,0
Tyler Fredricson,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,446,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,18551,0,0,2,1,0.0,0,103,562,459,38,False,0
Ross Barkley,MID,Aston Villa,0.0,0,0,3,0,0,0.3,0,55,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,12,False,20,0,0,0,0,0,13,0,7452,0,0,0,1,0.0,1,843,1155,312,48,True,0
Darko Churlinov,MID,Burnley,0.0,0,0,0,0,0,0.0,0,204,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,1676,0,0,1,3,0.0,0,-17,0,17,49,False,0
Sam Byram,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,346,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,27496,0,0,2,3,0.0,0,-711,159,870,39,False,0
Chris Richards,DEF,Crystal Palace,0.0,0,0,2,0,7,11.3,9,261,0.03,0.07,0.04,1.19,124,2,0,4.1,17.8,2025-11-30T12:00:00Z,90,False,14,0,0,0,1,0,13,0,416389,1,2,2,1,12.0,1,3716,16136,12420,46,True,0
Jacob Murphy,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,489,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,138401,0,0,4,1,0.0,0,-1366,7983,9349,61,False,0
Filip Jörgensen,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,221,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,21489,0,0,1,1,0.0,0,-311,132,443,43,True,0
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,0.0,0,0,0,0,0,0.0,0,421,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,52907,0,0,2,3,0.0,0,-1009,31,1040,63,True,0
Ryan Gravenberch,MID,Liverpool,0.0,0,0,14,1,3,4.2,8,390,0.03,0.03,0.00,0.29,130,0,0,1.4,10.0,2025-11-30T14:05:00Z,90,False,19,0,0,0,5,0,13,0,590155,1,0,2,0,0.0,3,-54753,19756,74509,56,False,0
Naouirou Ahamada,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,275,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,5413,0,0,2,1,0.0,0,-165,37,202,44,True,0
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,246,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,37853,0,0,1,1,0.0,0,260,1947,1687,45,True,0
Jake O'Brien,DEF,Everton,0.0,0,0,-5,0,3,2.8,5,293,0.01,0.01,0.00,1.91,125,4,0,2.5,14.6,2025-11-29T17:30:00Z,90,False,15,0,0,0,4,0,13,0,49340,1,2,4,1,8.0,0,-657,980,1637,49,True,0
Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,3,0,0,1.3,0,19,0.01,0.12,0.11,0.52,123,1,0,1.3,2.2,2025-11-30T16:30:00Z,56,False,7,0,0,0,0,0,13,0,102790,1,0,1,1,9.0,1,271,2608,2337,68,False,0
Omar Marmoush,MID,Man City,0.0,0,0,0,0,0,0.0,0,413,0.00,0.13,0.13,0.12,126,0,0,2.0,3.0,2025-11-29T15:00:00Z,1,False,11,0,0,0,0,0,13,0,327059,0,0,2,3,17.0,1,312,6678,6366,83,True,0
Patrick Bamford,FWD,Leeds,0.0,0,0,0,0,0,0.0,0,363,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,48306,0,0,2,3,0.0,0,-869,0,869,49,False,0
Ezra Mayers,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,747,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,1309,0,0,2,0,0.0,0,-22,76,98,40,True,0
Ederson Santana de Moraes,GK,Man City,0.0,0,0,0,0,0,0.0,0,399,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,111973,0,0,2,3,0.0,0,-1131,0,1131,53,True,0
Jay Matete,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,558,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,26196,0,0,2,3,0.0,0,-684,348,1032,44,True,0
James Milner,MID,Brighton,0.0,0,0,0,0,0,0.0,0,170,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,13139,0,0,2,0,0.0,0,-609,28,637,49,False,0
João Pedro Ferreira da Silva,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,518,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,5204,0,0,2,0,0.0,0,-45,0,45,54,True,0
Darwin Núñez Ribeiro,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,397,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,8292,0,0,2,0,0.0,0,-31,0,31,65,False,0
Nazarii Rusyn,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,564,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,11979,0,0,2,3,0.0,0,-210,0,210,44,True,0
Blondy Nna Noukeu,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,17836,0,0,2,3,0.0,0,-51,298,349,39,True,0
Andre Harriman-Annous,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,711,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,1517,0,0,1,1,0.0,0,-29,34,63,45,False,0
Stefan Bajčetić Maquieira,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,393,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,5210,0,0,2,0,0.0,0,-170,91,261,43,False,0
Eddie Nketiah,FWD,Crystal Palace,0.0,0,0,2,0,1,10.8,4,284,0.00,0.20,0.20,0.33,124,2,0,3.3,4.0,2025-11-30T12:00:00Z,52,False,14,0,0,0,1,0,13,0,43845,0,2,2,1,18.0,0,921,2712,1791,54,True,1
Sean Longstaff,MID,Leeds,0.0,0,0,0,0,0,0.0,0,493,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,87112,0,0,2,3,0.0,0,-28620,509,29129,49,False,0
Jenson Metcalfe,MID,Everton,0.0,0,0,0,0,0,0.0,0,309,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,98,0,0,4,1,0.0,0,-2,0,2,45,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,263,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,68895,0,0,2,1,0.0,0,832,2427,1595,38,True,0
Pascal Struijk,DEF,Leeds,0.0,0,0,1,0,9,0.2,10,343,0.00,0.11,0.11,3.10,126,3,0,3.0,21.2,2025-11-29T15:00:00Z,90,False,13,0,0,0,1,0,13,0,32089,1,1,2,3,9.0,3,-1552,260,1812,44,False,0
Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,6,0,1,25.8,2,515,0.05,0.33,0.28,1.44,127,1,0,4.7,2.2,2025-11-30T14:05:00Z,84,False,6,0,0,0,1,0,13,0,511416,1,0,2,0,19.0,2,81958,108983,27025,73,True,0
Joe Gelhardt,MID,Leeds,0.0,0,0,0,0,0,0.0,0,360,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,1121,0,0,2,3,0.0,0,-13,0,13,45,False,0
Mohamed Salah,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,381,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,3002382,0,0,2,0,0.0,0,-170817,17752,188569,142,False,0
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,380,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,34564,0,0,2,0,0.0,0,-188,1167,1355,38,False,0
Benjamin Sesko,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,681,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,426332,0,0,2,1,0.0,0,-50924,203,51127,72,False,0
João Pedro Junqueira de Jesus,FWD,Chelsea,0.0,0,0,2,0,0,1.2,1,249,0.03,0.18,0.15,0.27,123,0,0,4.1,2.6,2025-11-30T16:30:00Z,54,False,1,0,0,0,1,0,13,0,5287025,1,0,1,1,37.0,1,-627832,50230,678062,75,True,0
Isaac Schmidt,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,349,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,9346,0,0,2,3,0.0,0,-169,0,169,40,False,0
Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,2228,0,0,2,1,0.0,0,-29,0,29,45,True,0
Lutsharel Geertruida,DEF,Sunderland,0.0,0,0,3,0,1,0.0,1,724,0.00,0.00,0.00,0.03,128,0,0,0.1,1.2,2025-11-29T15:00:00Z,4,False,4,0,0,0,0,0,13,0,3704,0,0,2,3,0.0,1,30,250,220,45,True,0
James Hill,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,77,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,96725,0,0,2,3,0.0,0,-3264,849,4113,40,False,0
Bukayo Saka,MID,Arsenal,0.0,1,0,21,0,0,16.6,4,16,0.58,0.77,0.19,0.79,123,1,0,6.6,22.0,2025-11-30T16:30:00Z,90,False,7,0,0,0,4,0,13,0,2073709,1,0,1,1,27.0,5,-35019,82727,117746,101,False,0
Santiago Ignacio Bueno,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,9831,0,0,0,1,0.0,0,-687,103,790,44,False,0
Nicolás Domínguez,MID,Nott'm Forest,0.0,0,0,11,0,2,29.4,5,519,0.05,0.08,0.03,1.12,127,1,0,4.3,11.4,2025-11-30T14:05:00Z,45,False,6,0,0,0,2,0,13,0,1714,1,1,2,0,2.0,1,55,120,65,50,True,0
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0,0.0,0,255,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,14379,0,0,2,1,0.0,0,-7,224,231,39,True,0
Illan Meslier,GK,Leeds,0.0,0,0,0,0,0,0.0,0,339,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,47424,0,0,2,3,0.0,0,-825,129,954,43,False,0
Martin Dúbravka,GK,Burnley,0.0,0,0,0,0,1,0.0,0,470,0.01,0.01,0.00,3.06,122,3,0,0.7,7.2,2025-11-29T15:00:00Z,90,False,5,0,0,0,13,0,13,1,4177393,1,0,1,3,0.0,1,-18128,20357,38485,40,False,0
Yasin Özcan,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,46,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,16492,0,0,0,1,0.0,0,-318,0,318,40,True,0
Connor Roberts,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,186,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,3935,0,0,1,3,0.0,0,-36,41,77,44,False,0
Murillo Costa dos Santos,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,506,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,291801,0,0,2,0,0.0,0,43362,50331,6969,53,True,0
Ferdi Kadıoğlu,DEF,Brighton,0.0,0,1,34,1,4,1.8,7,148,0.01,0.18,0.17,0.71,127,0,0,3.8,15.2,2025-11-30T14:05:00Z,90,False,16,0,0,0,7,0,13,0,23396,1,3,2,0,21.0,7,-506,1567,2073,44,False,0
Aji Alese,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,533,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,504,0,0,2,3,0.0,0,-6,24,30,40,True,0
Harry Gray,FWD,Leeds,0.0,0,0,0,0,0,0.0,0,741,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,10773,0,0,2,3,0.0,0,37,851,814,45,False,0
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,281,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,5682,0,0,2,1,0.0,0,-137,86,223,45,True,0
Odysseas Vlachodimos,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,472,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,2056,0,0,4,1,0.0,0,-26,0,26,40,False,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0,0.0,0,131,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,21707,0,0,1,3,0.0,0,-873,128,1001,44,True,0
Kyle Walker-Peters,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,659,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,34224,0,0,2,0,0.0,0,-1130,316,1446,43,True,0
Gabriel Gudmundsson,DEF,Leeds,0.0,0,0,5,0,1,0.5,3,347,0.01,0.02,0.01,0.36,126,1,0,1.3,6.2,2025-11-29T15:00:00Z,21,False,13,0,0,0,0,0,13,0,490511,0,2,2,3,6.0,1,-27248,2111,29359,40,False,0
Jacob Slater,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,155,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,13085,0,0,2,0,0.0,0,-248,0,248,40,False,0
Joe White,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,498,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,691,0,0,4,1,0.0,0,-4,0,4,45,False,0
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,448,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,67139,0,0,2,1,0.0,0,2462,4622,2160,38,False,0
Ian Maatsen,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,39,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,53901,0,0,0,1,0.0,0,-612,779,1391,42,True,0
Nathan Aké,DEF,Man City,0.0,0,0,0,0,0,0.0,0,405,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,76919,0,0,2,3,0.0,0,-908,768,1676,53,True,0
Enso González Medina,MID,Wolves,0.0,0,0,0,0,0,0.0,0,652,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,164057,0,0,0,1,0.0,0,-5036,462,5498,44,False,0
Jayden Bogle,DEF,Leeds,0.0,0,0,0,0,2,8.0,3,342,0.01,0.01,0.00,3.10,126,3,0,1.5,7.2,2025-11-29T15:00:00Z,90,False,13,0,0,0,6,0,13,0,22568,1,1,2,3,0.0,1,-1147,672,1819,45,False,0
James Maddison,MID,Spurs,0.0,0,0,0,0,0,0.0,0,581,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,15524,0,0,2,1,0.0,0,-72,60,132,68,True,0
Pervis Estupiñán Tenorio,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,147,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,1239,0,0,2,0,0.0,0,-11,0,11,45,False,0
Solly March,MID,Brighton,0.0,0,0,0,0,0,0.0,0,159,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,922,0,0,2,0,0.0,0,8,28,20,58,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0,0.0,0,601,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,36542,0,0,2,0,0.0,0,-694,0,694,40,True,0
Kobbie Mainoo,MID,Man Utd,0.0,0,0,3,0,1,0.0,1,458,0.00,0.00,0.00,0.11,124,0,0,0.2,2.0,2025-11-30T12:00:00Z,1,False,8,0,0,0,0,0,13,0,51666,0,0,2,1,0.0,1,-1201,617,1818,47,False,0
Ryan Yates,MID,Nott'm Forest,0.0,0,0,3,0,0,0.5,0,522,0.00,0.00,0.00,0.09,127,1,0,0.5,0.8,2025-11-30T14:05:00Z,16,False,6,0,0,0,0,0,13,0,12674,0,0,2,0,4.0,1,85,751,666,47,True,0
Kevin Schade,MID,Brentford,0.0,0,0,6,1,6,26.1,7,120,0.06,0.06,0.00,0.14,122,0,0,5.1,16.6,2025-11-29T15:00:00Z,74,False,3,0,0,0,1,0,13,0,437776,1,0,1,3,8.0,3,53943,64703,10760,70,True,0
David Møller Wolfe,DEF,Wolves,0.0,0,0,-2,0,2,15.3,2,682,0.03,0.03,0.00,0.89,121,1,0,2.6,5.0,2025-11-30T14:05:00Z,76,False,2,0,0,0,2,0,13,0,7883,1,0,0,1,6.0,1,-97,83,180,43,False,1
Arthur Masuaku,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,678,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,90443,0,0,2,3,0.0,0,-1939,412,2351,39,True,0
Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,35,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,1271,0,0,0,1,0.0,0,-20,0,20,40,True,0
Joe Gomez,DEF,Liverpool,0.0,1,2,39,1,6,16.6,6,376,0.31,0.31,0.00,0.29,130,0,0,5.4,31.0,2025-11-30T14:05:00Z,90,False,19,0,0,0,3,0,13,0,18081,1,0,2,0,6.0,11,-112,354,466,49,False,0
Felipe Rodrigues da Silva,DEF,Nott'm Forest,0.0,0,0,20,0,7,1.6,13,511,0.02,0.02,0.00,1.53,127,2,0,3.6,32.0,2025-11-30T14:05:00Z,90,False,6,0,0,0,4,0,13,0,9341,1,6,2,0,2.0,3,-106,147,253,43,True,0
Mohammed Kudus,MID,Spurs,0.0,0,1,28,0,0,34.1,7,582,0.09,0.11,0.02,0.45,129,2,1,9.9,42.0,2025-11-29T20:00:00Z,90,False,10,0,0,0,7,0,13,0,2084088,1,0,2,1,23.0,8,-125772,27123,152895,65,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,3,0,1,1.8,5,597,0.01,0.01,0.00,0.32,129,2,0,1.3,3.2,2025-11-29T20:00:00Z,59,False,10,0,0,0,3,0,13,0,1008468,1,1,2,1,8.0,1,47564,71211,23647,64,True,0
Michael Kayode,DEF,Brentford,0.0,0,0,7,0,7,16.9,9,110,0.12,0.12,0.00,0.95,122,1,0,3.5,13.8,2025-11-29T15:00:00Z,90,False,3,0,0,0,3,0,13,0,92032,1,2,1,3,4.0,2,7825,11071,3246,45,True,0
Granit Xhaka,MID,Sunderland,0.0,1,0,19,0,1,35.6,6,668,0.09,0.09,0.00,1.70,128,2,0,6.4,28.2,2025-11-29T15:00:00Z,90,False,4,0,0,0,5,0,13,0,812417,1,0,2,3,0.0,5,-7612,38655,46267,52,True,0
Mikkel Damsgaard,MID,Brentford,0.0,0,0,20,0,2,41.3,12,121,0.22,0.39,0.17,0.95,122,1,0,7.4,17.0,2025-11-29T15:00:00Z,90,False,3,0,0,0,9,0,13,0,80299,1,1,1,3,16.0,4,-12,4272,4284,58,True,0
Albert Sambi Lokonga,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,29,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,7038,0,0,1,1,0.0,0,-125,0,125,45,False,0
Declan Rice,MID,Arsenal,0.0,0,0,16,0,6,19.3,12,21,0.07,0.07,0.00,0.79,123,1,0,4.7,28.0,2025-11-30T16:30:00Z,90,False,7,0,0,0,4,0,13,0,2830785,1,2,1,1,0.0,4,143384,214309,70925,70,False,0
Mathias Jensen,MID,Brentford,0.0,0,0,10,0,0,4.3,6,126,0.02,0.02,0.00,0.93,122,1,0,1.1,4.4,2025-11-29T15:00:00Z,84,False,3,0,0,0,5,0,13,0,9907,1,1,1,3,2.0,2,-308,211,519,49,True,0
Joël Veltman,DEF,Brighton,0.0,0,0,4,0,2,0.0,3,152,0.00,0.00,0.00,0.01,127,0,0,0.6,6.0,2025-11-30T14:05:00Z,6,False,16,0,0,0,0,0,13,0,13560,0,1,2,0,0.0,1,-78,193,271,43,False,0
Joachim Andersen,DEF,Fulham,0.0,0,0,18,0,14,0.4,15,317,0.00,0.00,0.00,0.86,129,1,0,3.5,33.0,2025-11-29T20:00:00Z,90,False,18,0,0,0,3,0,13,0,307970,1,1,2,1,2.0,4,-719,14685,15404,45,False,0
James Garner,MID,Everton,0.0,0,0,16,0,0,10.2,6,303,0.06,0.08,0.02,1.91,125,4,0,2.4,10.2,2025-11-29T17:30:00Z,90,False,15,0,0,0,4,0,13,0,88606,1,2,4,1,4.0,2,-4977,2415,7392,50,True,0
Stephen Mfuni,DEF,Man City,0.0,0,0,0,0,0,0.0,0,740,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,4307,0,0,2,3,0.0,0,-85,92,177,40,True,0
Joshua Zirkzee,FWD,Man Utd,0.0,0,3,37,0,2,18.5,7,466,0.01,0.04,0.03,1.83,124,1,1,8.1,43.4,2025-11-30T12:00:00Z,90,False,8,0,0,0,3,0,13,0,47592,1,2,2,1,19.0,9,1058,2433,1375,58,False,0
Jayden Meghoma,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,118,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,6074,0,0,1,3,0.0,0,-89,0,89,40,True,0
Conor Bradley,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,375,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,27601,0,0,2,0,0.0,0,-10001,59,10060,50,False,0
