assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,6,368,100,100,5,11467,0,0,-1,1,387.5,1,211,2,2.1,-1.5,-1,Billy,0.0,49,1,113.5,343,False,476.8,0,0,0,0,2270,,44,0,0,0,11467.jpg,2.1,0,0,Jones,0.1,False,2,a,15,56,270.0,56,7405,0,4082,0,0.0,12.7,Jones,8
1,9,534,100,100,5,74230,0,0,-1,1,534.2,4,369,2,0.6,-1.0,1,Patrick,0.0,53,5,153.5,344,False,616.0,0,0,0,0,2498,,49,0,0,0,74230.jpg,3.1,0,0,van Aanholt,3.6,False,3,a,5,31,383.0,98,284385,0,364735,0,0.0,20.0,van Aanholt,3
0,0,0,0,0,0,60794,0,0,0,0,0.0,0,4,2,0.0,0.0,0,Adam,0.0,0,0,0.0,345,False,0.0,0,0,0,0,0,,40,0,0,0,60794.jpg,0.0,0,0,Matthews,0.0,False,12,a,15,56,0.0,0,434,0,1486,0,0.0,0.0,Matthews,0
0,5,451,100,75,5,45076,0,0,-3,3,35.6,2,176,2,0.4,-1.1,0,Lamine,0.0,46,1,100.2,346,False,624.0,0,0,0,0,2545,,42,0,0,0,45076.jpg,2.3,0,0,Koné,1.7,False,23,a,15,56,339.0,69,104656,0,129283,0,0.0,16.4,Koné,4
1,0,61,100,0,0,57736,0,0,-3,3,30.1,0,118,3,0.0,0.0,0,Jan,0.0,11,0,10.9,347,False,53.6,0,0,0,0,433,,42,0,0,0,57736.jpg,1.7,0,0,Kirchhoff,0.0,False,27,a,15,56,26.0,12,1833,0,3827,0,0.0,2.9,Kirchhoff,1
0,0,63,100,100,0,28448,0,0,-3,3,47.3,0,246,3,-0.9,-1.5,2,Lee,0.0,13,0,12.6,348,False,65.0,0,0,0,0,633,,42,0,0,0,28448.jpg,1.5,0,0,Cattermole,0.1,False,6,a,15,56,12.0,12,3493,0,7057,0,0.0,2.9,Cattermole,4
3,0,219,100,100,3,19057,0,0,-3,3,402.5,0,58,3,-0.1,-1.5,5,Sebastian,0.0,35,0,71.4,349,False,206.0,0,0,0,0,1468,,47,0,0,0,19057.jpg,1.9,1,0,Larsson,0.0,False,7,a,15,56,109.0,40,2066,0,2452,0,0.0,8.5,Larsson,4
1,1,200,100,100,2,49384,0,0,-2,2,131.0,0,112,3,-1.3,-1.5,2,Jack,0.0,32,0,60.0,350,False,235.0,0,0,0,0,1492,,43,0,0,0,49384.jpg,1.9,0,0,Rodwell,0.6,False,8,a,15,56,233.0,38,69622,0,88192,0,0.0,8.8,Rodwell,4
0,0,12,0,0,0,39187,0,0,-1,1,31.3,0,180,3,0.0,0.0,0,Jeremain,0.0,1,0,9.7,351,False,14.2,0,0,0,0,69,Season-long loan to Fenerbahçe,59,0,0,0,39187.jpg,1.0,0,0,Lens,0.0,False,17,u,15,56,52.0,2,265,0,2586,0,0.0,0.3,Lens,0
0,3,96,100,75,1,60165,0,0,-5,5,332.2,0,172,3,-0.7,-1.1,0,Wahbi,0.0,21,1,64.9,352,False,112.2,0,0,0,0,849,,60,0,0,0,60165.jpg,1.5,0,0,Khazri,0.1,False,10,a,15,56,203.0,31,1361,0,12007,0,0.0,5.2,Khazri,6
5,1,125,100,0,2,115854,0,0,-3,3,159.7,0,185,3,0.0,0.0,0,Duncan,0.0,20,0,51.4,353,False,118.6,0,0,0,0,1025,,47,0,0,0,115854.jpg,3.1,0,0,Watmore,0.1,False,14,a,15,56,241.0,43,13005,0,16387,0,0.0,9.1,Watmore,1
0,3,177,100,100,5,77454,0,0,-4,4,257.3,0,280,4,-0.1,-1.5,2,Fabio,0.0,34,2,87.4,354,False,217.0,0,0,0,0,1742,,51,0,0,0,77454.jpg,2.0,0,0,Borini,0.6,False,9,a,15,56,406.0,49,34881,0,90177,0,0.0,9.6,Borini,5
3,24,529,100,100,6,7958,0,0,4,-4,274.5,6,595,4,1.3,-1.5,0,Jermain,0.0,63,15,227.0,355,False,630.4,0,0,0,0,3322,,74,0,0,0,7958.jpg,4.5,0,0,Defoe,16.1,False,18,a,15,56,1379.0,166,2275476,0,1925947,0,0.0,22.4,Defoe,1
0,8,650,100,100,8,37096,0,0,-2,2,0.1,0,366,1,6.5,0.0,0,Lukasz,0.0,69,0,78.1,356,False,780.4,0,0,0,0,3330,,48,0,0,1,37096.jpg,3.1,0,117,Fabianski,3.6,False,1,a,16,80,0.0,116,166347,0,164605,0,0.0,24.2,Fabianski,1
0,0,12,None,None,0,61760,0,0,-1,1,0.0,0,10,1,0.0,0.0,3,Kristoffer,0.0,1,0,2.5,357,False,24.8,0,0,0,0,90,,39,0,0,0,61760.jpg,3.0,0,4,Nordfeldt,3.4,False,13,a,16,80,0.0,3,78812,0,56296,0,0.0,0.8,Nordfeldt,0
0,7,528,100,100,8,49539,0,0,-1,1,407.5,1,239,2,7.0,0.0,2,Kyle,0.0,48,1,121.3,358,False,589.0,0,0,0,0,2714,,44,1,0,0,49539.jpg,2.6,0,0,Naughton,2.1,False,26,a,16,80,216.0,82,104537,0,63284,0,0.0,18.6,Naughton,5
3,9,739,100,100,13,19159,0,0,2,-2,119.1,2,487,2,3.5,0.0,0,Ashley,0.0,40,1,133.9,359,False,927.6,0,0,0,0,3160,,52,0,0,0,19159.jpg,3.5,1,0,Williams,8.7,False,5,a,6,11,289.0,127,540492,0,496130,0,0.0,24.4,Williams,7
1,0,160,0,0,2,47390,0,0,-4,4,84.1,0,321,2,0.0,0.0,0,Neil,0.0,26,0,24.6,360,False,149.2,0,0,0,0,920,Joined Aston Villa on 31/1,41,0,0,0,47390.jpg,2.0,0,0,Taylor,0.1,False,3,u,16,80,12.0,22,25730,0,65601,0,0.0,5.4,Taylor,1
0,1,190,100,75,1,42996,0,0,-4,4,122.7,0,194,2,0.0,0.0,0,Angel,0.0,24,1,40.0,361,False,221.8,0,0,0,0,831,,41,0,0,0,42996.jpg,1.4,0,0,Rangel,0.2,False,22,a,16,80,54.0,26,6830,0,15697,0,0.0,6.3,Rangel,1
0,0,237,100,100,2,80789,0,0,-2,2,29.2,0,63,2,0.0,0.0,0,Jordi,0.0,36,0,46.8,362,False,332.2,0,0,0,0,1409,,38,0,0,0,80789.jpg,1.2,0,0,Amat,7.4,False,2,a,16,80,106.0,21,439690,0,513326,0,0.0,5.5,Amat,5
1,4,435,100,100,6,57145,0,0,-3,3,38.2,1,333,2,5.5,0.0,1,Federico,0.0,41,0,82.9,363,False,579.4,0,0,0,0,2430,,42,0,0,0,57145.jpg,2.3,0,0,Fernández,1.9,False,33,a,16,80,206.0,63,67419,0,86286,0,0.0,15.0,Fernández,7
0,0,0,0,0,0,55313,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Franck,0.0,0,0,0.0,364,False,0.0,0,0,0,0,0,Joined Granada in season-long loan deal,44,0,0,0,55313.jpg,0.0,0,0,Tabanou,0.0,False,14,u,16,80,0.0,0,123,0,1617,0,0.0,0.0,Tabanou,0
0,2,192,None,None,3,96306,0,0,-1,1,106.8,1,75,2,2.0,0.0,1,Stephen,0.0,20,0,26.2,365,False,140.2,0,0,0,0,1036,,39,0,0,0,96306.jpg,2.2,0,0,Kingsley,8.9,False,35,a,16,80,15.0,29,668481,0,531433,0,0.0,7.4,Kingsley,0
0,0,125,None,None,1,97615,0,0,-2,2,1.2,1,0,2,0.3,0.0,0,Mike,0.0,20,1,24.3,366,False,191.6,0,0,0,0,662,,43,0,0,0,97615.jpg,2.0,0,0,van der Hoorn,0.2,False,5,a,16,80,50.0,16,18145,0,22375,0,0.0,3.7,van der Hoorn,1
1,0,348,100,100,3,40145,0,0,-4,4,222.0,0,376,3,0.5,0.0,0,Jack,0.0,51,0,71.6,367,False,331.2,0,0,0,0,2232,,46,2,0,0,40145.jpg,1.7,0,0,Cork,0.1,False,24,a,16,80,168.0,50,2052,0,4881,0,0.0,10.9,Cork,7
13,18,684,None,None,7,55422,0,0,-1,1,1302.7,4,586,3,6.3,0.0,2,Gylfi,0.0,70,9,328.3,368,False,905.4,0,0,0,0,3327,,74,0,0,0,55422.jpg,4.8,0,0,Sigurdsson,10.8,False,23,a,16,80,1074.0,181,1311202,0,1172231,0,0.0,24.5,Sigurdsson,2
2,2,228,100,75,5,11829,0,0,-5,5,428.5,0,269,3,0.0,0.0,0,Wayne,0.0,42,3,105.5,369,False,273.2,0,0,0,0,1917,,45,0,0,0,11829.jpg,2.7,0,0,Routledge,0.3,False,15,a,16,80,355.0,74,48106,0,60527,0,0.0,16.4,Routledge,1
0,0,200,100,100,5,15114,0,0,-1,1,72.8,0,166,3,2.5,0.0,2,Leon,0.0,24,0,21.2,370,False,127.8,0,0,0,0,1163,,44,0,0,0,15114.jpg,2.0,0,0,Britton,0.1,False,7,a,16,80,10.0,32,2104,0,4128,0,0.0,7.3,Britton,3
0,0,92,100,100,3,96305,0,0,-1,1,53.3,0,4,3,0.0,0.0,0,Jay,0.0,15,0,18.7,371,False,85.4,0,0,0,0,690,,44,0,0,0,96305.jpg,1.7,0,0,Fulton,0.0,False,56,a,16,80,47.0,19,1011,0,1565,0,0.0,4.3,Fulton,2
1,0,220,100,100,4,76542,0,0,-5,5,210.9,0,241,3,3.5,0.0,1,Sung-yueng,0.0,28,0,44.4,372,False,160.4,0,0,0,0,1291,,50,0,0,0,76542.jpg,1.8,0,0,Ki,0.1,False,4,a,16,80,77.0,41,1983,0,4946,0,0.0,8.2,Ki Sung-yueng,3
1,0,76,75,0,0,49195,0,0,-5,5,134.3,0,202,3,0.0,0.0,0,Jefferson,0.0,9,0,31.5,373,False,82.4,0,0,0,0,380,Hamstring injury - 75% chance of playing,50,0,0,0,49195.jpg,1.4,0,0,Montero,0.1,False,20,d,16,80,99.0,18,2452,0,8638,0,0.0,3.6,Montero,0
3,5,257,100,100,6,45124,0,0,-4,4,233.4,1,524,3,3.5,0.0,13,André,0.0,25,6,105.6,374,False,324.4,0,0,0,0,1439,,71,0,0,0,45124.jpg,3.6,0,0,Ayew,1.0,False,20,a,20,21,505.0,89,19372,0,283937,0,0.0,12.5,Ayew,1
2,5,429,100,100,4,49277,0,0,-2,2,333.9,2,107,3,1.0,0.0,2,Leroy,0.0,49,6,128.3,375,False,507.6,0,0,0,0,2405,,48,0,0,0,49277.jpg,2.8,0,0,Fer,4.6,False,8,a,16,80,443.0,95,749056,0,704215,0,0.0,19.8,Fer,9
1,0,47,75,0,0,21083,0,0,-3,3,57.5,0,64,3,0.0,0.0,0,Nathan,0.0,11,0,14.6,376,False,40.0,0,0,0,0,214,Achilles injury - 75% chance of playing,47,0,0,0,21083.jpg,1.5,0,0,Dyer,0.1,False,12,d,16,80,48.0,12,1878,0,7883,0,0.0,2.6,Dyer,0
0,0,0,0,0,0,37998,0,0,0,0,0.0,0,242,4,0.0,0.0,0,Bafétimbi,0.0,0,0,0.0,377,False,0.0,0,0,0,0,0,Joined Marseile in season-long loan deal,65,0,0,0,37998.jpg,0.0,0,0,Gomis,0.0,False,18,u,16,80,0.0,0,665,0,1932,0,0.0,0.0,Gomis,0
0,0,0,0,0,0,39270,0,0,-1,1,0.0,0,4,4,0.0,0.0,0,Marvin,0.0,0,0,0.0,378,False,0.0,0,0,0,0,0,Joined Blackburn on loan on 31/1,44,0,0,0,39270.jpg,0.0,0,0,Emnes,0.3,False,11,u,16,80,0.0,0,15455,0,25979,0,0.0,0.0,Emnes,0
2,0,136,0,0,4,111787,0,0,0,0,332.7,0,120,4,0.0,0.0,0,Modou,0.0,23,0,70.5,379,False,153.6,0,0,0,0,1145,Joined Leeds on loan from 31/1 until the end of the season,50,0,0,0,111787.jpg,1.9,0,0,Barrow,0.6,False,17,u,16,80,223.0,34,111792,0,123234,0,0.0,6.8,Barrow,1
0,6,665,100,75,15,37915,0,0,0,0,20.0,0,419,1,4.4,1.1,3,Hugo,0.0,24,0,68.7,380,False,664.6,0,0,0,0,3004,,55,0,0,0,37915.jpg,4.2,0,78,Lloris,7.9,False,1,a,17,6,2.0,143,351261,0,383467,0,0.0,26.0,Lloris,0
0,0,81,100,100,2,39215,0,0,-2,2,0.0,0,3,1,1.5,1.5,0,Michel,0.0,2,0,6.9,381,False,70.4,0,0,0,0,416,,48,0,0,0,39215.jpg,3.4,0,7,Vorm,0.3,False,13,a,17,6,0.0,17,18749,0,22416,0,0.0,3.5,Vorm,0
0,4,611,100,100,14,55605,0,0,-1,1,102.2,0,598,2,5.1,1.5,8,Toby,0.0,17,1,108.6,382,False,618.4,0,0,0,0,2601,,64,0,0,0,55605.jpg,4.0,0,0,Alderweireld,9.6,False,4,a,17,6,363.0,120,160957,0,658121,0,0.0,18.8,Alderweireld,1
3,6,357,50,0,8,38290,0,0,-2,2,371.5,2,346,2,0.0,0.0,0,Danny,0.0,11,2,99.6,383,False,387.4,0,0,0,0,1530,Knee injury - 50% chance of playing,58,0,0,0,38290.jpg,4.7,0,0,Rose,4.3,False,3,d,17,6,237.0,84,389382,0,551919,0,0.0,14.5,Rose,8
6,18,640,100,75,14,58621,0,0,7,-7,570.5,3,461,2,2.3,1.1,0,Kyle,0.0,21,0,140.2,384,False,564.0,0,0,0,0,2701,,62,0,0,0,58621.jpg,4.3,0,0,Walker,27.6,False,2,a,17,6,264.0,142,1642297,0,1405304,0,0.0,22.9,Walker,8
0,8,733,100,100,15,39194,0,0,3,-3,121.1,0,335,2,5.7,1.5,2,Jan,0.0,21,0,105.1,385,False,790.8,0,0,0,0,2894,,58,0,0,0,39194.jpg,3.8,0,0,Vertonghen,7.7,False,5,a,17,6,138.0,126,595721,0,435599,0,0.0,21.7,Vertonghen,5
3,5,443,100,100,8,115556,0,0,0,0,449.6,0,192,2,7.1,1.5,8,Ben,0.0,13,1,105.8,386,False,452.0,0,0,0,0,1739,,50,0,0,0,115556.jpg,3.9,0,0,Davies,5.2,False,33,a,17,6,156.0,90,275625,0,59417,0,0.0,18.0,Davies,1
5,7,202,100,75,3,77794,0,0,-3,3,185.6,3,110,2,2.9,1.1,8,Kieran,0.0,3,0,40.6,387,False,183.8,0,0,0,0,568,,47,0,0,0,77794.jpg,4.3,0,0,Trippier,0.4,False,16,a,17,6,35.0,51,32714,0,22786,0,0.0,10.9,Trippier,1
0,0,26,100,100,0,97485,0,0,-5,5,14.4,0,131,2,1.5,1.5,0,Kevin,0.0,4,0,5.4,388,False,39.4,0,0,0,0,357,,45,1,0,0,97485.jpg,0.4,0,0,Wimmer,0.1,False,27,a,17,6,0.0,2,7624,0,11817,0,0.0,0.4,Wimmer,3
0,0,0,0,0,0,151119,0,0,-1,1,0.0,0,227,2,0.0,0.0,0,DeAndre,0.0,0,0,0.0,389,False,0.0,0,0,0,0,0,Joined Newcastle on 24/8,44,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.2,False,36,u,17,6,0.0,0,496,0,14284,0,0.0,0.0,Yedlin,0
0,4,505,100,100,16,93264,0,0,-5,5,223.8,1,526,3,3.9,1.5,2,Eric,0.0,24,2,120.7,390,False,663.6,0,0,0,0,3043,,50,0,0,0,93264.jpg,2.6,0,0,Dier,5.1,False,15,a,17,6,315.0,93,96830,0,424578,0,0.0,18.6,Dier,6
2,6,456,100,100,11,39104,0,0,-1,1,409.7,0,473,3,2.7,1.5,1,Mousa,0.0,17,1,94.2,391,False,407.2,0,0,0,0,2056,,54,0,0,0,39104.jpg,2.5,0,0,Dembélé,0.5,False,19,a,17,6,121.0,76,42432,0,34419,0,0.0,14.1,Dembélé,5
6,8,359,100,100,6,54908,0,0,-7,7,538.8,2,173,3,1.0,0.0,0,Nacer,0.0,32,5,148.7,392,False,412.0,0,0,0,0,2135,,58,0,0,0,54908.jpg,3.5,0,0,Chadli,1.4,False,22,a,19,35,543.0,110,370855,0,346631,0,0.0,19.0,Chadli,2
1,4,93,75,0,4,62974,0,0,-4,4,275.2,0,519,3,0.0,0.0,0,Erik,0.0,2,1,62.2,393,False,121.8,0,0,0,0,595,Hip injury - 75% chance of playing,66,0,1,0,62974.jpg,3.1,0,0,Lamela,3.3,False,11,d,17,6,225.0,28,303229,0,538497,0,0.0,4.2,Lamela,1
20,30,798,100,100,16,80607,0,0,4,-4,1679.2,5,738,3,6.9,1.5,9,Christian,0.0,24,8,389.7,394,True,974.6,0,0,0,0,3159,,89,0,0,0,80607.jpg,6.1,0,0,Eriksen,17.9,False,23,a,17,6,1244.0,218,1394534,0,1092708,0,0.0,24.5,Eriksen,0
0,0,0,0,0,0,126407,0,0,0,0,0.0,0,29,3,0.0,0.0,0,Nabil,0.0,0,0,0.0,395,False,0.0,0,0,0,0,0,Joined Schalke on loan until the end of the season,45,0,0,0,126407.jpg,0.0,0,0,Bentaleb,0.0,False,6,u,17,6,0.0,0,545,0,4369,0,0.0,0.0,Bentaleb,0
0,0,126,0,0,0,58791,0,0,-4,4,149.6,0,147,3,0.0,0.0,0,Ryan,0.0,27,1,39.8,396,False,116.0,0,0,0,0,927,Head injury - Unknown return date,46,0,0,0,58791.jpg,1.6,0,0,Mason,0.0,False,25,i,7,88,137.0,26,3773,0,5097,0,0.0,5.7,Mason,4
2,4,243,None,None,5,93464,0,0,-4,4,268.2,0,93,3,4.5,0.0,2,Tom,0.0,18,1,61.0,397,False,253.8,0,0,0,0,1389,,41,0,0,0,93464.jpg,2.9,0,0,Carroll,2.6,False,42,a,16,80,86.0,52,171884,0,71939,0,0.0,12.7,Carroll,1
11,17,679,100,100,17,108823,0,0,6,-6,778.7,4,666,3,5.5,1.5,11,Bamidele,0.0,22,18,301.7,398,True,969.6,0,0,0,0,3036,,91,0,0,0,108823.jpg,6.1,0,0,Alli,32.3,False,20,a,17,6,1270.0,225,1996300,0,1086898,0,0.0,24.7,Alli,4
0,0,17,100,0,0,168765,0,0,-3,3,4.4,0,17,3,0.0,0.0,0,Joshua,0.0,0,0,3.0,399,False,7.4,0,0,0,0,22,,42,0,0,0,168765.jpg,1.0,0,0,Onomah,0.1,False,25,a,17,6,18.0,5,4228,0,4644,0,0.0,1.2,Onomah,0
2,7,578,100,100,12,54756,0,0,-2,2,486.0,2,268,3,5.1,1.5,12,Victor,0.0,25,4,157.7,400,False,609.6,0,0,0,0,3012,,48,0,0,0,54756.jpg,2.9,0,0,Wanyama,2.9,False,12,a,17,6,480.0,103,342780,0,335423,0,0.0,21.5,Wanyama,10
0,0,0,0,0,0,106450,0,0,0,0,0.0,0,-4,3,0.0,0.0,0,Alex,0.0,0,0,0.0,401,False,0.0,0,0,0,0,0,Joined Norwich City on 4/8,45,0,0,0,106450.jpg,0.0,0,0,Pritchard,0.0,False,24,u,17,6,0.0,0,80,0,233,0,0.0,0.0,Pritchard,0
9,13,512,50,100,10,85971,0,0,-3,3,642.3,4,244,3,6.5,1.5,5,Heung-Min,0.0,18,14,255.6,402,False,753.4,0,0,0,0,2063,Arm injury - 50% chance of playing,72,0,0,0,85971.jpg,5.1,0,0,Son,11.0,False,7,d,17,6,1161.0,174,1431312,0,1013071,0,0.0,24.2,Son,2
7,33,920,100,100,14,78830,0,0,9,-9,548.4,9,1053,4,9.9,1.5,17,Harry,0.0,19,29,336.0,403,True,1279.0,0,0,0,0,2523,,119,0,1,0,78830.jpg,7.5,0,0,Kane,23.3,False,10,a,17,6,1530.0,224,2534008,0,2241049,0,0.0,18.8,Kane,3
0,0,0,0,0,0,145212,0,0,-1,1,0.0,0,38,4,0.0,0.0,0,Clinton,0.0,0,0,0.0,404,False,0.0,0,0,0,0,0,Joined Marseille in season-long loan deal,59,0,0,0,145212.jpg,0.0,0,0,N'Jie,0.0,False,14,u,17,6,0.0,0,521,0,2021,0,0.0,0.0,N'Jie,0
3,3,134,100,100,3,165990,0,0,-5,5,241.3,0,0,4,1.9,1.5,1,Vincent,0.0,8,2,89.4,405,False,158.0,0,0,0,0,845,,75,0,0,0,165990.jpg,2.0,0,0,Janssen,0.8,False,9,a,17,6,501.0,55,65179,0,116543,0,0.0,7.3,Janssen,0
0,0,20,100,100,0,56827,0,0,-3,3,0.0,0,146,1,-1.0,-1.0,0,Costel,0.0,4,0,4.1,406,False,41.6,0,0,0,0,83,,42,0,0,0,56827.jpg,1.0,0,6,Pantilimon,0.4,False,30,a,18,57,0.0,2,2854,0,15563,0,0.0,0.5,Pantilimon,0
0,6,681,100,100,7,18656,0,0,-1,1,10.0,1,375,1,1.2,-1.0,1,Heurelho,0.0,64,0,84.4,407,False,834.4,0,0,0,0,3337,,49,1,0,1,18656.jpg,3.0,0,117,Gomes,1.7,False,1,a,18,57,0.0,113,46210,0,101390,0,0.0,23.1,Gomes,1
1,3,183,75,0,2,41338,0,0,-2,2,61.7,1,335,2,0.0,0.0,0,Craig,0.0,21,0,33.2,408,False,225.2,0,0,0,0,1162,Knee injury - 75% chance of playing,43,0,0,0,41338.jpg,2.1,0,0,Cathcart,0.2,False,15,d,18,57,45.0,31,15550,0,27901,0,0.0,7.2,Cathcart,3
2,3,441,100,0,5,41945,0,0,-2,2,111.3,1,181,2,0.0,0.0,0,Sebastian,0.0,49,1,103.8,409,False,624.0,0,0,0,0,2770,,43,0,0,0,41945.jpg,2.0,1,0,Prödl,0.8,False,5,a,18,57,302.0,67,115809,0,95009,0,0.0,15.6,Prödl,10
0,0,0,0,0,0,98780,0,0,0,0,0.0,0,88,2,0.0,0.0,0,Juan Carlos,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,Season-long loan to Olympiakos,40,0,0,0,98780.jpg,0.0,0,0,Paredes,3.8,False,14,u,18,57,0.0,0,14475,0,459237,0,0.0,0.0,Paredes,0
4,9,547,100,100,7,40868,0,0,1,-1,567.6,1,96,2,-0.8,-1.0,0,José,0.0,61,2,144.6,411,False,666.8,0,0,0,0,2905,,46,0,0,0,40868.jpg,2.6,0,0,Holebas,3.0,False,25,a,18,57,211.0,87,528595,0,442080,0,0.0,18.9,Holebas,14
2,6,419,100,100,5,67527,0,0,-1,1,214.3,1,275,2,1.5,0.0,1,Allan-Roméo,0.0,39,0,78.3,412,False,461.0,0,0,0,0,2638,,44,0,0,0,67527.jpg,2.3,0,0,Nyom,1.3,False,2,a,19,35,109.0,74,124417,0,109663,0,0.0,16.8,Nyom,8
2,8,413,100,25,6,52153,0,0,-3,3,96.7,2,205,2,-0.1,-0.3,0,Miguel,0.0,36,1,90.9,413,False,531.2,0,0,0,0,2280,,42,0,0,0,52153.jpg,2.6,2,0,Britos,0.7,False,3,a,18,57,280.0,71,99068,0,78301,0,0.0,16.9,Britos,6
0,1,143,75,0,1,85624,0,0,-2,2,49.1,0,0,2,0.0,0.0,0,Christian,0.0,15,2,41.7,414,False,200.4,0,0,0,0,771,Hamstring injury - 75% chance of playing,48,0,0,0,85624.jpg,2.2,0,0,Kabasele,0.0,False,27,d,18,57,166.0,35,1487,0,3199,0,0.0,7.3,Kabasele,1
1,0,131,100,75,0,44302,0,0,-3,3,169.2,0,56,3,-0.8,-0.8,0,Adlène,0.0,20,0,38.7,415,False,123.6,0,0,0,0,861,,42,0,0,0,44302.jpg,1.5,0,0,Guédioura,0.1,False,27,a,12,25,100.0,26,7765,0,8170,0,0.0,6.2,Guédioura,2
2,14,544,100,100,7,38439,0,0,0,0,696.8,3,347,3,1.8,-1.0,2,Etienne,0.0,60,7,178.7,416,False,577.6,0,0,0,0,3204,,45,0,0,0,38439.jpg,3.5,0,0,Capoue,22.9,False,29,a,18,57,513.0,131,2388057,0,1732884,0,0.0,29.1,Capoue,5
0,0,0,0,0,0,41926,0,0,0,0,0.0,0,250,3,0.0,0.0,0,Almen,0.0,0,0,0.0,417,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 29/7,50,0,0,0,41926.jpg,0.0,0,0,Abdi,0.0,False,22,u,18,57,0.0,0,110,0,202,0,0.0,0.0,Abdi,0
0,0,6,100,100,0,16045,0,0,-3,3,1.3,0,351,3,-1.0,-1.0,0,Ben,0.0,2,0,0.6,418,False,5.6,0,0,0,0,54,,42,0,0,0,16045.jpg,0.3,1,0,Watson,0.6,False,23,a,18,57,0.0,1,23610,0,72105,0,0.0,0.2,Watson,0
0,0,3,0,0,0,19342,0,0,0,0,0.0,0,176,3,0.0,0.0,0,Ikechi,0.0,0,0,0.0,419,False,0.0,0,0,0,0,10,Signed for Derby on 31/8,45,0,0,0,19342.jpg,1.0,0,0,Anya,0.0,False,21,u,18,57,0.0,1,398,0,6143,0,0.0,0.2,Anya,0
0,0,258,100,100,5,21123,0,0,0,0,101.9,0,127,3,-0.4,-1.0,2,Valon,0.0,39,0,33.6,420,False,208.2,0,0,0,0,2030,,45,0,0,0,21123.jpg,1.8,0,0,Behrami,0.2,False,11,a,18,57,24.0,48,13015,0,17609,0,0.0,10.7,Behrami,7
0,0,0,0,0,0,88935,0,0,0,0,0.0,0,55,3,0.0,0.0,0,Steven,0.0,0,0,0.0,421,False,0.0,0,0,0,0,0,Season-long loan to Feyenoord,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,20,u,18,57,0.0,0,48,0,96,0,0.0,0.0,Berghuis,0
3,5,263,100,100,4,44604,0,0,0,0,494.3,0,74,3,0.6,-1.0,1,Nordin,0.0,51,0,113.9,422,False,282.4,0,0,0,0,2091,,50,0,0,0,44604.jpg,2.2,0,0,Amrabat,0.1,False,7,a,18,57,368.0,65,16321,0,17333,0,0.0,13.0,Amrabat,4
0,0,0,0,0,0,28160,0,0,0,0,0.0,0,69,3,0.0,0.0,0,Mario,0.0,0,0,0.0,423,False,0.0,0,0,0,0,0,Moved to Valencia in season-long loan deal,45,0,0,0,28160.jpg,0.0,0,0,Suárez,0.1,False,4,u,18,57,0.0,0,337,0,7164,0,0.0,0.0,Suárez,0
1,0,87,100,100,1,173514,0,0,-3,3,96.7,0,0,3,-0.8,-1.0,0,Isaac,0.0,9,1,46.8,424,False,146.2,0,0,0,0,519,,57,0,0,0,173514.jpg,1.5,0,0,Success,0.0,False,10,a,18,57,225.0,28,2391,0,4695,0,0.0,4.9,Success,2
4,18,441,100,75,6,41725,0,0,-4,4,555.9,2,629,4,0.3,-0.8,1,Troy,0.0,52,10,206.8,425,False,617.4,0,0,0,0,2944,,66,1,0,0,41725.jpg,3.5,0,0,Deeney,4.8,False,9,a,18,57,900.0,130,813559,0,814246,0,0.0,19.7,Deeney,7
1,2,84,0,0,2,58498,0,0,-7,7,173.8,0,709,4,0.0,0.0,0,Odion,0.0,29,1,70.0,426,False,93.6,0,0,0,0,1291,Joined Chinese club Changchun Yatai on 31/1,68,0,0,0,58498.jpg,2.2,0,0,Ighalo,2.4,False,24,u,18,57,440.0,39,94311,0,337689,0,0.0,5.7,Ighalo,1
0,0,0,0,0,0,179620,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Mamadou Obbi,0.0,0,0,0.0,427,False,0.0,0,0,0,0,0,Loaned to Willem II until end of season,45,0,0,0,179620.jpg,0.0,0,0,Oularé,0.0,False,None,u,18,57,0.0,0,515,0,819,0,0.0,0.0,Oularé,0
0,0,11,0,0,0,133801,0,0,-2,2,14.3,0,0,4,0.0,0.0,0,Jerome,0.0,1,0,3.5,428,False,1.0,0,0,0,0,116,Joined Birmingham on loan from 31/1 until the end of the season,48,0,0,0,133801.jpg,1.2,0,0,Sinclair,0.2,False,19,u,18,57,22.0,6,7400,0,18512,0,0.0,1.3,Sinclair,0
