code,deadline_time,deadline_time_formatted,event,event_day,finished,finished_provisional,id,kickoff_time,kickoff_time_formatted,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
987714,2018-11-24T14:00:00Z,24 Nov 14:00,13,3,True,True,123,2018-11-26T20:30:00Z,26 Nov 20:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 311}], 'h': [{'value': 1, 'element': 84}]}}, {'assists': {'a': [{'value': 1, 'element': 317}, {'value': 1, 'element': 516}], 'h': [{'value': 1, 'element': 70}]}}, {'own_goals': {'a': [], 'h': [{'value': 1, 'element': 70}]}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 317}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 309}], 'h': [{'value': 1, 'element': 490}]}}, {'bonus': {'a': [{'value': 3, 'element': 311}, {'value': 2, 'element': 516}], 'h': [{'value': 2, 'element': 84}]}}, {'bps': {'a': [{'value': 34, 'element': 311}, {'value': 26, 'element': 516}, {'value': 24, 'element': 317}, {'value': 21, 'element': 326}, {'value': 20, 'element': 482}, {'value': 16, 'element': 309}, {'value': 16, 'element': 324}, {'value': 11, 'element': 319}, {'value': 5, 'element': 310}, {'value': 5, 'element': 458}, {'value': 3, 'element': 493}, {'value': 2, 'element': 323}, {'value': -1, 'element': 327}], 'h': [{'value': 26, 'element': 84}, {'value': 21, 'element': 70}, {'value': 21, 'element': 73}, {'value': 20, 'element': 82}, {'value': 19, 'element': 74}, {'value': 17, 'element': 83}, {'value': 16, 'element': 77}, {'value': 15, 'element': 69}, {'value': 11, 'element': 490}, {'value': 9, 'element': 79}, {'value': 3, 'element': 78}, {'value': 3, 'element': 87}, {'value': 1, 'element': 85}]}}]",15,3,2,4,2,1
987723,2018-11-30T19:00:00Z,30 Nov 19:00,14,1,True,True,132,2018-11-30T20:00:00Z,30 Nov 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 425}], 'h': [{'value': 1, 'element': 99}, {'value': 1, 'element': 102}]}}, {'assists': {'a': [{'value': 1, 'element': 437}], 'h': [{'value': 1, 'element': 90}, {'value': 1, 'element': 110}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 426}, {'value': 1, 'element': 433}], 'h': [{'value': 1, 'element': 101}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 3, 'element': 88}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 102}, {'value': 2, 'element': 90}, {'value': 1, 'element': 99}]}}, {'bps': {'a': [{'value': 19, 'element': 423}, {'value': 16, 'element': 425}, {'value': 15, 'element': 426}, {'value': 15, 'element': 475}, {'value': 14, 'element': 437}, {'value': 13, 'element': 431}, {'value': 11, 'element': 430}, {'value': 7, 'element': 434}, {'value': 7, 'element': 454}, {'value': 6, 'element': 432}, {'value': 3, 'element': 433}, {'value': 3, 'element': 435}, {'value': 2, 'element': 500}, {'value': 1, 'element': 448}], 'h': [{'value': 27, 'element': 102}, {'value': 26, 'element': 90}, {'value': 24, 'element': 99}, {'value': 21, 'element': 92}, {'value': 17, 'element': 88}, {'value': 15, 'element': 98}, {'value': 12, 'element': 110}, {'value': 9, 'element': 91}, {'value': 7, 'element': 504}, {'value': 4, 'element': 106}, {'value': 4, 'element': 535}, {'value': 3, 'element': 33}, {'value': 3, 'element': 101}]}}]",20,2,1,5,3,2
987725,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,134,2018-12-01T15:00:00Z,01 Dec 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 147}, {'value': 1, 'element': 149}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 149}, {'value': 1, 'element': 412}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 70}], 'h': [{'value': 1, 'element': 486}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 7, 'element': 490}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 149}, {'value': 2, 'element': 147}, {'value': 1, 'element': 142}, {'value': 1, 'element': 143}]}}, {'bps': {'a': [{'value': 24, 'element': 490}, {'value': 14, 'element': 73}, {'value': 13, 'element': 69}, {'value': 13, 'element': 74}, {'value': 13, 'element': 76}, {'value': 13, 'element': 78}, {'value': 10, 'element': 82}, {'value': 7, 'element': 79}, {'value': 6, 'element': 70}, {'value': 6, 'element': 77}, {'value': 4, 'element': 83}, {'value': 4, 'element': 84}, {'value': 3, 'element': 87}, {'value': 1, 'element': 85}], 'h': [{'value': 46, 'element': 149}, {'value': 33, 'element': 147}, {'value': 30, 'element': 142}, {'value': 30, 'element': 143}, {'value': 24, 'element': 138}, {'value': 24, 'element': 145}, {'value': 22, 'element': 412}, {'value': 21, 'element': 135}, {'value': 15, 'element': 486}, {'value': 8, 'element': 150}, {'value': 4, 'element': 141}, {'value': 2, 'element': 146}, {'value': 1, 'element': 153}, {'value': -1, 'element': 151}]}}]",4,2,0,7,2,2
987726,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,135,2018-12-01T15:00:00Z,01 Dec 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 49}, {'value': 1, 'element': 66}], 'h': [{'value': 1, 'element': 195}]}}, {'assists': {'a': [{'value': 2, 'element': 58}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 50}, {'value': 1, 'element': 54}], 'h': []}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 211}]}}, {'saves': {'a': [{'value': 1, 'element': 47}], 'h': [{'value': 4, 'element': 191}]}}, {'bonus': {'a': [{'value': 3, 'element': 58}, {'value': 2, 'element': 49}, {'value': 1, 'element': 66}], 'h': []}}, {'bps': {'a': [{'value': 37, 'element': 58}, {'value': 31, 'element': 49}, {'value': 28, 'element': 66}, {'value': 18, 'element': 440}, {'value': 17, 'element': 48}, {'value': 16, 'element': 466}, {'value': 15, 'element': 60}, {'value': 14, 'element': 59}, {'value': 10, 'element': 47}, {'value': 5, 'element': 50}, {'value': 4, 'element': 61}, {'value': 3, 'element': 54}, {'value': 3, 'element': 57}, {'value': 3, 'element': 62}], 'h': [{'value': 25, 'element': 195}, {'value': 16, 'element': 191}, {'value': 11, 'element': 192}, {'value': 11, 'element': 201}, {'value': 8, 'element': 198}, {'value': 8, 'element': 199}, {'value': 6, 'element': 197}, {'value': 5, 'element': 461}, {'value': 4, 'element': 194}, {'value': 4, 'element': 202}, {'value': 3, 'element': 204}, {'value': -1, 'element': 210}, {'value': -8, 'element': 211}]}}]",3,2,2,10,2,1
987727,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,136,2018-12-01T15:00:00Z,01 Dec 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 233}, {'value': 1, 'element': 234}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 224}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 524}], 'h': [{'value': 1, 'element': 224}, {'value': 1, 'element': 233}]}}, {'red_cards': {'a': [{'value': 1, 'element': 389}], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 445}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 221}, {'value': 2, 'element': 234}, {'value': 1, 'element': 233}]}}, {'bps': {'a': [{'value': 19, 'element': 376}, {'value': 15, 'element': 383}, {'value': 15, 'element': 394}, {'value': 14, 'element': 382}, {'value': 12, 'element': 378}, {'value': 8, 'element': 390}, {'value': 7, 'element': 445}, {'value': 6, 'element': 389}, {'value': 4, 'element': 392}, {'value': 2, 'element': 387}, {'value': 2, 'element': 396}, {'value': -3, 'element': 391}, {'value': -4, 'element': 395}, {'value': -5, 'element': 524}], 'h': [{'value': 32, 'element': 221}, {'value': 30, 'element': 234}, {'value': 29, 'element': 233}, {'value': 26, 'element': 224}, {'value': 25, 'element': 215}, {'value': 23, 'element': 222}, {'value': 22, 'element': 213}, {'value': 16, 'element': 219}, {'value': 15, 'element': 527}, {'value': 14, 'element': 227}, {'value': 4, 'element': 225}, {'value': 4, 'element': 515}, {'value': 3, 'element': 228}, {'value': 2, 'element': 236}]}}]",18,3,0,11,3,2
987729,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,138,2018-12-01T15:00:00Z,01 Dec 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 43}], 'h': [{'value': 1, 'element': 270}, {'value': 1, 'element': 274}, {'value': 1, 'element': 276}]}}, {'assists': {'a': [{'value': 1, 'element': 26}], 'h': [{'value': 1, 'element': 275}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 24}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 274}, {'value': 2, 'element': 270}, {'value': 1, 'element': 276}]}}, {'bps': {'a': [{'value': 24, 'element': 43}, {'value': 20, 'element': 30}, {'value': 16, 'element': 26}, {'value': 16, 'element': 28}, {'value': 14, 'element': 24}, {'value': 11, 'element': 27}, {'value': 11, 'element': 35}, {'value': 10, 'element': 31}, {'value': 10, 'element': 40}, {'value': 9, 'element': 45}, {'value': 8, 'element': 39}, {'value': 3, 'element': 36}, {'value': 3, 'element': 44}], 'h': [{'value': 38, 'element': 274}, {'value': 37, 'element': 270}, {'value': 31, 'element': 276}, {'value': 29, 'element': 275}, {'value': 17, 'element': 268}, {'value': 17, 'element': 272}, {'value': 17, 'element': 279}, {'value': 16, 'element': 264}, {'value': 14, 'element': 266}, {'value': 12, 'element': 269}, {'value': 8, 'element': 260}, {'value': 3, 'element': 271}, {'value': 2, 'element': 223}, {'value': 2, 'element': 281}]}}]",2,5,1,13,2,3
987730,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,139,2018-12-01T15:00:00Z,01 Dec 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 2, 'element': 419}, {'value': 1, 'element': 465}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 417}, {'value': 1, 'element': 447}, {'value': 1, 'element': 489}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 405}, {'value': 1, 'element': 411}, {'value': 1, 'element': 489}], 'h': [{'value': 1, 'element': 310}, {'value': 1, 'element': 317}, {'value': 1, 'element': 482}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 400}], 'h': [{'value': 1, 'element': 309}]}}, {'bonus': {'a': [{'value': 3, 'element': 419}, {'value': 2, 'element': 465}, {'value': 1, 'element': 400}], 'h': []}}, {'bps': {'a': [{'value': 49, 'element': 419}, {'value': 35, 'element': 465}, {'value': 32, 'element': 400}, {'value': 29, 'element': 464}, {'value': 27, 'element': 409}, {'value': 25, 'element': 417}, {'value': 23, 'element': 405}, {'value': 23, 'element': 406}, {'value': 19, 'element': 489}, {'value': 15, 'element': 447}, {'value': 7, 'element': 402}, {'value': 7, 'element': 411}, {'value': 2, 'element': 410}, {'value': 2, 'element': 413}], 'h': [{'value': 17, 'element': 324}, {'value': 16, 'element': 315}, {'value': 15, 'element': 516}, {'value': 14, 'element': 482}, {'value': 13, 'element': 310}, {'value': 11, 'element': 309}, {'value': 10, 'element': 319}, {'value': 5, 'element': 320}, {'value': 5, 'element': 458}, {'value': 4, 'element': 317}, {'value': 3, 'element': 327}, {'value': 2, 'element': 318}, {'value': -3, 'element': 493}]}}]",19,3,3,15,3,0
987731,2018-11-30T19:00:00Z,30 Nov 19:00,14,2,True,True,140,2018-12-01T17:30:00Z,01 Dec 17:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 299}, {'value': 1, 'element': 306}], 'h': [{'value': 1, 'element': 332}, {'value': 1, 'element': 345}]}}, {'assists': {'a': [{'value': 2, 'element': 305}], 'h': [{'value': 1, 'element': 344}, {'value': 1, 'element': 550}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 293}, {'value': 1, 'element': 298}, {'value': 1, 'element': 302}, {'value': 1, 'element': 305}], 'h': [{'value': 1, 'element': 340}, {'value': 1, 'element': 344}, {'value': 1, 'element': 345}, {'value': 1, 'element': 463}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 282}], 'h': [{'value': 3, 'element': 328}]}}, {'bonus': {'a': [{'value': 3, 'element': 306}, {'value': 2, 'element': 299}], 'h': [{'value': 1, 'element': 344}]}}, {'bps': {'a': [{'value': 33, 'element': 306}, {'value': 32, 'element': 299}, {'value': 28, 'element': 305}, {'value': 20, 'element': 285}, {'value': 16, 'element': 282}, {'value': 16, 'element': 296}, {'value': 13, 'element': 303}, {'value': 12, 'element': 293}, {'value': 6, 'element': 286}, {'value': 6, 'element': 298}, {'value': 4, 'element': 294}, {'value': 4, 'element': 301}, {'value': 3, 'element': 300}, {'value': 2, 'element': 302}], 'h': [{'value': 29, 'element': 344}, {'value': 26, 'element': 345}, {'value': 18, 'element': 333}, {'value': 15, 'element': 332}, {'value': 13, 'element': 328}, {'value': 13, 'element': 331}, {'value': 12, 'element': 463}, {'value': 12, 'element': 550}, {'value': 9, 'element': 343}, {'value': 8, 'element': 556}, {'value': 5, 'element': 340}, {'value': 3, 'element': 337}]}}]",14,2,2,16,4,2
987724,2018-11-30T19:00:00Z,30 Nov 19:00,14,3,True,True,133,2018-12-02T12:00:00Z,02 Dec 12:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 125}, {'value': 1, 'element': 132}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 122}, {'value': 1, 'element': 126}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 181}], 'h': [{'value': 1, 'element': 113}, {'value': 1, 'element': 134}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 7, 'element': 509}], 'h': [{'value': 4, 'element': 498}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 125}, {'value': 2, 'element': 498}, {'value': 1, 'element': 118}]}}, {'bps': {'a': [{'value': 22, 'element': 509}, {'value': 21, 'element': 182}, {'value': 18, 'element': 455}, {'value': 11, 'element': 181}, {'value': 10, 'element': 9}, {'value': 9, 'element': 487}, {'value': 8, 'element': 456}, {'value': 3, 'element': 184}, {'value': 3, 'element': 185}, {'value': 2, 'element': 187}, {'value': 2, 'element': 460}, {'value': 1, 'element': 186}, {'value': -1, 'element': 189}], 'h': [{'value': 34, 'element': 125}, {'value': 33, 'element': 498}, {'value': 29, 'element': 118}, {'value': 26, 'element': 116}, {'value': 24, 'element': 113}, {'value': 24, 'element': 132}, {'value': 23, 'element': 122}, {'value': 22, 'element': 115}, {'value': 22, 'element': 126}, {'value': 17, 'element': 459}, {'value': 13, 'element': 499}, {'value': 8, 'element': 133}, {'value': 3, 'element': 120}, {'value': -7, 'element': 134}]}}]",9,4,0,6,2,2
987722,2018-11-30T19:00:00Z,30 Nov 19:00,14,3,True,True,131,2018-12-02T14:05:00Z,02 Dec 14:05,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 361}, {'value': 1, 'element': 372}], 'h': [{'value': 2, 'element': 23}, {'value': 1, 'element': 22}, {'value': 1, 'element': 450}]}}, {'assists': {'a': [{'value': 1, 'element': 364}, {'value': 1, 'element': 367}], 'h': [{'value': 2, 'element': 14}, {'value': 1, 'element': 17}, {'value': 1, 'element': 23}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 360}, {'value': 1, 'element': 361}, {'value': 1, 'element': 365}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 17}, {'value': 1, 'element': 450}]}}, {'red_cards': {'a': [{'value': 1, 'element': 355}], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 351}], 'h': [{'value': 4, 'element': 2}]}}, {'bonus': {'a': [{'value': 1, 'element': 361}], 'h': [{'value': 3, 'element': 23}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 26, 'element': 361}, {'value': 25, 'element': 372}, {'value': 23, 'element': 364}, {'value': 16, 'element': 367}, {'value': 11, 'element': 351}, {'value': 9, 'element': 356}, {'value': 8, 'element': 369}, {'value': 6, 'element': 549}, {'value': 3, 'element': 354}, {'value': 3, 'element': 365}, {'value': 3, 'element': 368}, {'value': -2, 'element': 360}, {'value': -5, 'element': 355}], 'h': [{'value': 64, 'element': 23}, {'value': 31, 'element': 22}, {'value': 25, 'element': 450}, {'value': 22, 'element': 17}, {'value': 21, 'element': 14}, {'value': 14, 'element': 6}, {'value': 13, 'element': 2}, {'value': 13, 'element': 4}, {'value': 13, 'element': 8}, {'value': 12, 'element': 7}, {'value': 11, 'element': 12}, {'value': 8, 'element': 18}, {'value': 2, 'element': 451}, {'value': -2, 'element': 15}]}}]",17,4,2,1,4,4
987728,2018-11-30T19:00:00Z,30 Nov 19:00,14,3,True,True,137,2018-12-02T16:15:00Z,02 Dec 16:15,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 543}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 246}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 172}, {'value': 1, 'element': 508}], 'h': [{'value': 1, 'element': 242}, {'value': 1, 'element': 255}, {'value': 1, 'element': 462}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 154}], 'h': [{'value': 3, 'element': 468}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 246}, {'value': 2, 'element': 468}, {'value': 1, 'element': 543}]}}, {'bps': {'a': [{'value': 24, 'element': 484}, {'value': 16, 'element': 157}, {'value': 11, 'element': 162}, {'value': 11, 'element': 168}, {'value': 9, 'element': 154}, {'value': 9, 'element': 164}, {'value': 9, 'element': 506}, {'value': 9, 'element': 507}, {'value': 7, 'element': 393}, {'value': 5, 'element': 175}, {'value': 5, 'element': 508}, {'value': 4, 'element': 170}, {'value': 2, 'element': 526}], 'h': [{'value': 34, 'element': 246}, {'value': 28, 'element': 468}, {'value': 27, 'element': 543}, {'value': 24, 'element': 247}, {'value': 21, 'element': 242}, {'value': 21, 'element': 245}, {'value': 16, 'element': 252}, {'value': 14, 'element': 253}, {'value': 8, 'element': 257}, {'value': 7, 'element': 255}, {'value': 5, 'element': 472}, {'value': -2, 'element': 251}, {'value': -3, 'element': 462}]}}]",8,5,0,12,2,1
987732,2018-12-04T18:45:00Z,04 Dec 18:45,15,1,True,True,141,2018-12-04T19:45:00Z,04 Dec 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 198}], 'h': [{'value': 1, 'element': 40}, {'value': 1, 'element': 43}]}}, {'assists': {'a': [{'value': 1, 'element': 195}], 'h': [{'value': 1, 'element': 40}, {'value': 1, 'element': 43}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 199}, {'value': 1, 'element': 202}], 'h': [{'value': 1, 'element': 26}, {'value': 1, 'element': 28}, {'value': 1, 'element': 39}, {'value': 1, 'element': 44}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 5, 'element': 24}]}}, {'bonus': {'a': [{'value': 1, 'element': 195}], 'h': [{'value': 3, 'element': 43}, {'value': 2, 'element': 40}]}}, {'bps': {'a': [{'value': 24, 'element': 195}, {'value': 17, 'element': 201}, {'value': 16, 'element': 198}, {'value': 16, 'element': 199}, {'value': 14, 'element': 197}, {'value': 14, 'element': 206}, {'value': 12, 'element': 202}, {'value': 10, 'element': 192}, {'value': 9, 'element': 461}, {'value': 8, 'element': 191}, {'value': 3, 'element': 205}, {'value': 3, 'element': 207}, {'value': 3, 'element': 514}, {'value': -2, 'element': 210}], 'h': [{'value': 42, 'element': 43}, {'value': 41, 'element': 40}, {'value': 19, 'element': 24}, {'value': 15, 'element': 31}, {'value': 14, 'element': 27}, {'value': 14, 'element': 28}, {'value': 11, 'element': 494}, {'value': 9, 'element': 26}, {'value': 5, 'element': 42}, {'value': 3, 'element': 30}, {'value': 1, 'element': 36}, {'value': 1, 'element': 45}, {'value': -1, 'element': 39}]}}]",10,3,1,2,2,2
