code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
1059816,12,True,True,115,2019-11-10T14:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 42}], 'h': [{'value': 1, 'element': 233}, {'value': 1, 'element': 246}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 49}], 'h': [{'value': 2, 'element': 239}, {'value': 1, 'element': 248}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 54}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 38}, {'value': 1, 'element': 42}, {'value': 1, 'element': 54}, {'value': 1, 'element': 57}, {'value': 1, 'element': 475}], 'h': [{'value': 1, 'element': 233}, {'value': 1, 'element': 549}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 9, 'element': 47}], 'h': [{'value': 1, 'element': 235}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 47}], 'h': [{'value': 2, 'element': 239}, {'value': 1, 'element': 246}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 47}, {'value': 23, 'element': 42}, {'value': 21, 'element': 537}, {'value': 15, 'element': 49}, {'value': 14, 'element': 37}, {'value': 10, 'element': 57}, {'value': 8, 'element': 421}, {'value': 6, 'element': 475}, {'value': 5, 'element': 54}, {'value': 5, 'element': 502}, {'value': 3, 'element': 55}, {'value': 1, 'element': 44}, {'value': -2, 'element': 38}, {'value': -5, 'element': 534}], 'h': [{'value': 32, 'element': 239}, {'value': 28, 'element': 246}, {'value': 21, 'element': 248}, {'value': 20, 'element': 233}, {'value': 14, 'element': 122}, {'value': 13, 'element': 244}, {'value': 12, 'element': 225}, {'value': 10, 'element': 235}, {'value': 10, 'element': 243}, {'value': 9, 'element': 160}, {'value': 7, 'element': 549}, {'value': 6, 'element': 241}, {'value': 3, 'element': 227}, {'value': 3, 'element': 234}]}]",4,4,1.0,12,2,3.0
1059821,12,True,True,120,2019-11-10T14:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 465}], 'h': [{'value': 1, 'element': 409}, {'value': 1, 'element': 414}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 415}, {'value': 1, 'element': 417}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 445}, {'value': 1, 'element': 458}, {'value': 1, 'element': 491}], 'h': [{'value': 1, 'element': 402}, {'value': 1, 'element': 407}, {'value': 1, 'element': 410}, {'value': 1, 'element': 415}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 27}], 'h': [{'value': 3, 'element': 411}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 465}], 'h': [{'value': 3, 'element': 409}, {'value': 3, 'element': 414}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 465}, {'value': 15, 'element': 470}, {'value': 14, 'element': 445}, {'value': 14, 'element': 452}, {'value': 13, 'element': 27}, {'value': 13, 'element': 31}, {'value': 12, 'element': 30}, {'value': 9, 'element': 491}, {'value': 7, 'element': 428}, {'value': 7, 'element': 458}, {'value': 5, 'element': 35}, {'value': 5, 'element': 309}, {'value': 3, 'element': 24}, {'value': 3, 'element': 429}], 'h': [{'value': 33, 'element': 409}, {'value': 33, 'element': 414}, {'value': 26, 'element': 417}, {'value': 19, 'element': 415}, {'value': 18, 'element': 420}, {'value': 14, 'element': 403}, {'value': 14, 'element': 411}, {'value': 13, 'element': 401}, {'value': 7, 'element': 407}, {'value': 3, 'element': 404}, {'value': 3, 'element': 487}, {'value': 2, 'element': 402}, {'value': -9, 'element': 410}]}]",2,3,1.0,20,2,2.0
1059815,12,True,True,114,2019-11-10T16:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 218}], 'h': [{'value': 1, 'element': 191}, {'value': 1, 'element': 192}, {'value': 1, 'element': 197}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 181}, {'value': 1, 'element': 198}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 211}, {'value': 1, 'element': 443}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 213}], 'h': [{'value': 2, 'element': 189}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 218}], 'h': [{'value': 2, 'element': 197}, {'value': 1, 'element': 191}]}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 218}, {'value': 21, 'element': 221}, {'value': 21, 'element': 440}, {'value': 18, 'element': 215}, {'value': 18, 'element': 222}, {'value': 17, 'element': 207}, {'value': 16, 'element': 213}, {'value': 14, 'element': 443}, {'value': 7, 'element': 203}, {'value': 5, 'element': 210}, {'value': 5, 'element': 214}, {'value': -1, 'element': 211}], 'h': [{'value': 29, 'element': 197}, {'value': 25, 'element': 191}, {'value': 24, 'element': 181}, {'value': 21, 'element': 192}, {'value': 21, 'element': 198}, {'value': 18, 'element': 189}, {'value': 16, 'element': 199}, {'value': 15, 'element': 183}, {'value': 13, 'element': 186}, {'value': 11, 'element': 182}, {'value': 7, 'element': 187}, {'value': 3, 'element': 193}, {'value': 3, 'element': 200}, {'value': 2, 'element': 184}]}]",11,5,1.0,10,4,3.0
1059831,13,True,True,130,2019-11-23T12:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 338}, {'value': 1, 'element': 342}, {'value': 1, 'element': 345}], 'h': [{'value': 1, 'element': 377}, {'value': 1, 'element': 389}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 336}, {'value': 1, 'element': 342}, {'value': 1, 'element': 344}], 'h': [{'value': 1, 'element': 393}, {'value': 1, 'element': 396}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 329}, {'value': 1, 'element': 338}], 'h': [{'value': 1, 'element': 380}, {'value': 1, 'element': 381}, {'value': 1, 'element': 393}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 341}], 'h': [{'value': 3, 'element': 450}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 342}, {'value': 2, 'element': 336}, {'value': 1, 'element': 338}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 42, 'element': 342}, {'value': 36, 'element': 336}, {'value': 24, 'element': 338}, {'value': 20, 'element': 344}, {'value': 17, 'element': 345}, {'value': 15, 'element': 347}, {'value': 13, 'element': 333}, {'value': 13, 'element': 341}, {'value': 12, 'element': 331}, {'value': 12, 'element': 350}, {'value': 11, 'element': 329}, {'value': 3, 'element': 332}, {'value': 2, 'element': 343}, {'value': 2, 'element': 349}], 'h': [{'value': 23, 'element': 377}, {'value': 23, 'element': 396}, {'value': 21, 'element': 389}, {'value': 17, 'element': 395}, {'value': 16, 'element': 393}, {'value': 14, 'element': 450}, {'value': 12, 'element': 376}, {'value': 9, 'element': 380}, {'value': 3, 'element': 390}, {'value': 3, 'element': 392}, {'value': 3, 'element': 399}, {'value': 2, 'element': 397}, {'value': -1, 'element': 381}, {'value': -2, 'element': 457}]}]",17,2,3.0,19,3,2.0
1059823,13,True,True,121,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 313}, {'value': 1, 'element': 321}], 'h': [{'value': 2, 'element': 12}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 305}], 'h': [{'value': 1, 'element': 11}, {'value': 1, 'element': 504}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 14}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 321}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 305}, {'value': 1, 'element': 313}], 'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 12}, {'value': 1, 'element': 19}, {'value': 1, 'element': 21}, {'value': 1, 'element': 488}, {'value': 1, 'element': 515}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 318}], 'h': [{'value': 4, 'element': 14}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 313}], 'h': [{'value': 3, 'element': 12}, {'value': 2, 'element': 14}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 313}, {'value': 22, 'element': 305}, {'value': 22, 'element': 321}, {'value': 15, 'element': 318}, {'value': 13, 'element': 325}, {'value': 10, 'element': 307}, {'value': 10, 'element': 320}, {'value': 9, 'element': 308}, {'value': 8, 'element': 486}, {'value': 7, 'element': 314}, {'value': 4, 'element': 508}, {'value': 2, 'element': 315}, {'value': -1, 'element': 323}, {'value': -1, 'element': 438}], 'h': [{'value': 52, 'element': 12}, {'value': 30, 'element': 14}, {'value': 16, 'element': 15}, {'value': 16, 'element': 21}, {'value': 16, 'element': 106}, {'value': 14, 'element': 5}, {'value': 12, 'element': 504}, {'value': 12, 'element': 515}, {'value': 10, 'element': 2}, {'value': 10, 'element': 11}, {'value': 10, 'element': 19}, {'value': 6, 'element': 467}, {'value': 5, 'element': 490}, {'value': -3, 'element': 488}]}]",16,4,2.0,1,3,2.0
1059822,13,True,True,123,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 409}, {'value': 1, 'element': 415}], 'h': [{'value': 1, 'element': 58}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 410}, {'value': 1, 'element': 417}], 'h': [{'value': 1, 'element': 75}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 407}], 'h': [{'value': 1, 'element': 65}, {'value': 1, 'element': 476}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 62}]}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 411}], 'h': [{'value': 5, 'element': 494}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 415}, {'value': 1, 'element': 409}], 'h': [{'value': 2, 'element': 58}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 415}, {'value': 27, 'element': 409}, {'value': 26, 'element': 417}, {'value': 21, 'element': 410}, {'value': 18, 'element': 403}, {'value': 14, 'element': 407}, {'value': 14, 'element': 420}, {'value': 13, 'element': 411}, {'value': 13, 'element': 414}, {'value': 11, 'element': 402}, {'value': 9, 'element': 401}, {'value': 3, 'element': 406}], 'h': [{'value': 31, 'element': 58}, {'value': 19, 'element': 494}, {'value': 15, 'element': 75}, {'value': 12, 'element': 63}, {'value': 12, 'element': 79}, {'value': 11, 'element': 82}, {'value': 10, 'element': 59}, {'value': 10, 'element': 65}, {'value': 7, 'element': 492}, {'value': 5, 'element': 67}, {'value': 3, 'element': 81}, {'value': 2, 'element': 505}, {'value': 1, 'element': 476}, {'value': -3, 'element': 62}]}]",20,2,2.0,3,4,1.0
1059825,13,True,True,124,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 166}, {'value': 1, 'element': 265}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 166}, {'value': 1, 'element': 175}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 57}, {'value': 1, 'element': 493}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 7, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 166}, {'value': 2, 'element': 161}, {'value': 1, 'element': 159}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 166}, {'value': 36, 'element': 161}, {'value': 32, 'element': 159}, {'value': 30, 'element': 164}, {'value': 23, 'element': 162}, {'value': 23, 'element': 265}, {'value': 19, 'element': 168}, {'value': 18, 'element': 171}, {'value': 16, 'element': 448}, {'value': 11, 'element': 176}, {'value': 10, 'element': 172}, {'value': 10, 'element': 175}, {'value': 4, 'element': 165}, {'value': 3, 'element': 517}], 'h': [{'value': 23, 'element': 47}, {'value': 18, 'element': 475}, {'value': 17, 'element': 516}, {'value': 12, 'element': 54}, {'value': 10, 'element': 38}, {'value': 9, 'element': 55}, {'value': 8, 'element': 57}, {'value': 7, 'element': 421}, {'value': 6, 'element': 493}, {'value': 4, 'element': 37}, {'value': 4, 'element': 546}, {'value': 3, 'element': 44}, {'value': 3, 'element': 502}, {'value': 2, 'element': 53}]}]",9,2,2.0,4,3,0.0
1059826,13,True,True,125,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 187}, {'value': 1, 'element': 192}], 'h': [{'value': 1, 'element': 133}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 181}], 'h': [{'value': 1, 'element': 135}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 197}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 189}], 'h': [{'value': 2, 'element': 131}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 187}, {'value': 2, 'element': 192}, {'value': 1, 'element': 181}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 187}, {'value': 26, 'element': 192}, {'value': 25, 'element': 181}, {'value': 20, 'element': 189}, {'value': 16, 'element': 198}, {'value': 15, 'element': 183}, {'value': 13, 'element': 182}, {'value': 13, 'element': 186}, {'value': 10, 'element': 197}, {'value': 9, 'element': 199}, {'value': 3, 'element': 184}, {'value': 3, 'element': 200}, {'value': 2, 'element': 193}, {'value': 1, 'element': 188}], 'h': [{'value': 20, 'element': 135}, {'value': 19, 'element': 133}, {'value': 18, 'element': 124}, {'value': 18, 'element': 139}, {'value': 16, 'element': 134}, {'value': 16, 'element': 503}, {'value': 13, 'element': 131}, {'value': 12, 'element': 126}, {'value': 11, 'element': 123}, {'value': 10, 'element': 138}, {'value': 4, 'element': 128}, {'value': 3, 'element': 137}, {'value': 1, 'element': 129}, {'value': -5, 'element': 468}]}]",10,3,2.0,7,4,1.0
1059827,13,True,True,126,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 279}, {'value': 1, 'element': 287}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 278}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 274}, {'value': 1, 'element': 275}, {'value': 1, 'element': 286}, {'value': 1, 'element': 289}, {'value': 1, 'element': 454}], 'h': [{'value': 1, 'element': 144}, {'value': 1, 'element': 158}, {'value': 1, 'element': 478}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 280}], 'h': [{'value': 3, 'element': 148}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 280}, {'value': 2, 'element': 287}, {'value': 1, 'element': 279}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 280}, {'value': 32, 'element': 287}, {'value': 27, 'element': 279}, {'value': 23, 'element': 273}, {'value': 21, 'element': 274}, {'value': 21, 'element': 275}, {'value': 18, 'element': 284}, {'value': 17, 'element': 278}, {'value': 14, 'element': 454}, {'value': 13, 'element': 286}, {'value': 9, 'element': 289}, {'value': 6, 'element': 290}, {'value': 3, 'element': 507}, {'value': 2, 'element': 283}], 'h': [{'value': 16, 'element': 148}, {'value': 14, 'element': 141}, {'value': 11, 'element': 511}, {'value': 10, 'element': 142}, {'value': 9, 'element': 478}, {'value': 8, 'element': 154}, {'value': 7, 'element': 151}, {'value': 6, 'element': 17}, {'value': 6, 'element': 147}, {'value': 4, 'element': 144}, {'value': 4, 'element': 150}, {'value': 3, 'element': 146}, {'value': 2, 'element': 158}, {'value': 1, 'element': 153}]}]",14,4,2.0,8,2,0.0
1059830,13,True,True,129,2019-11-23T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 84}, {'value': 1, 'element': 90}, {'value': 1, 'element': 91}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 84}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 83}, {'value': 1, 'element': 84}, {'value': 1, 'element': 101}], 'h': [{'value': 1, 'element': 364}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 93}], 'h': [{'value': 2, 'element': 366}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 84}, {'value': 2, 'element': 93}, {'value': 1, 'element': 91}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 84}, {'value': 33, 'element': 93}, {'value': 32, 'element': 91}, {'value': 26, 'element': 90}, {'value': 25, 'element': 87}, {'value': 24, 'element': 83}, {'value': 24, 'element': 86}, {'value': 12, 'element': 101}, {'value': 8, 'element': 102}, {'value': 7, 'element': 97}, {'value': 3, 'element': 100}, {'value': -2, 'element': 451}], 'h': [{'value': 17, 'element': 358}, {'value': 16, 'element': 373}, {'value': 15, 'element': 368}, {'value': 13, 'element': 357}, {'value': 12, 'element': 356}, {'value': 12, 'element': 363}, {'value': 12, 'element': 366}, {'value': 7, 'element': 355}, {'value': 5, 'element': 370}, {'value': 5, 'element': 439}, {'value': 4, 'element': 353}, {'value': 3, 'element': 362}, {'value': 3, 'element': 525}, {'value': -3, 'element': 364}]}]",5,3,3.0,18,3,0.0
1059828,13,True,True,127,2019-11-23T17:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 215}, {'value': 1, 'element': 217}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 432}], 'h': [{'value': 1, 'element': 443}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 118}], 'h': [{'value': 1, 'element': 222}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 111}], 'h': [{'value': 1, 'element': 212}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 432}, {'value': 1, 'element': 119}], 'h': [{'value': 3, 'element': 217}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 432}, {'value': 32, 'element': 119}, {'value': 21, 'element': 105}, {'value': 16, 'element': 459}, {'value': 16, 'element': 529}, {'value': 15, 'element': 111}, {'value': 13, 'element': 113}, {'value': 10, 'element': 431}, {'value': 9, 'element': 107}, {'value': 7, 'element': 118}, {'value': 6, 'element': 460}, {'value': 6, 'element': 506}, {'value': 4, 'element': 463}, {'value': -2, 'element': 461}], 'h': [{'value': 36, 'element': 217}, {'value': 28, 'element': 215}, {'value': 24, 'element': 221}, {'value': 24, 'element': 443}, {'value': 14, 'element': 212}, {'value': 12, 'element': 204}, {'value': 12, 'element': 207}, {'value': 11, 'element': 518}, {'value': 10, 'element': 214}, {'value': 9, 'element': 219}, {'value': 4, 'element': 220}, {'value': 2, 'element': 210}, {'value': 1, 'element': 211}, {'value': 1, 'element': 222}]}]",6,4,1.0,11,4,2.0
